Instrument,Date,Price,PE,Forward_PE,EPS,Forward_EPS,Band_15x,Band_20x,Band_25x,Band_30x,Band_35x,Band_40x,Band_fwd_15x,Band_fwd_20x,Band_fwd_25x,Band_fwd_30x,Band_fwd_35x,Band_fwd_40x,SD_minus_2,SD_minus_1,SD_mean,SD_plus_1,SD_plus_2,SD_fwd_minus_2,SD_fwd_minus_1,SD_fwd_mean,SD_fwd_plus_1,SD_fwd_plus_2
.SOX,2009-11-30,310.05,31.33333,22.21981,9.895213818639768,13.95376468115614,148.4282072795965,197.90427637279535,247.3803454659942,296.856414559193,346.3324836523919,395.8085527455907,209.3064702173421,279.07529362312283,348.8441170289035,418.6129404346842,488.38176384046494,558.1505872462457,80.93298400914604,158.757102838636,236.581221668126,314.405340497616,392.229459327106,115.85603849741123,194.24266461146186,272.6292907255125,351.01591683956303,429.40254295361365
.SOX,2009-12-31,359.91,30.380560000000003,24.36756,11.846720402783886,14.770046734264737,177.70080604175828,236.93440805567772,296.16801006959713,355.40161208351657,414.635214097436,473.86881611135544,221.55070101397106,295.4009346852947,369.2511683566184,443.10140202794213,516.9516356992658,590.8018693705894,96.89436231415677,190.0667376931794,283.2391130722021,376.4114884512247,469.58386383024737,122.63350731178855,205.60567700943153,288.57784670707446,371.55001640471744,454.52218610236037
.SOX,2010-01-29,316.07,29.42779,13.80132,10.74052791595971,22.901432616590295,161.10791873939564,214.8105583191942,268.51319789899276,322.2158374787913,375.9184770585899,429.6211166383884,343.52148924885444,458.0286523318059,572.5358154147574,687.0429784977089,801.5501415806604,916.0573046636118,87.84681058985403,172.31917633586323,256.7915420818725,341.26390782788167,425.73627357389086,190.14719822935393,318.79821657546876,447.4492349215835,576.1002532676982,704.7512716138131
.SOX,2010-02-26,338.86,32.77472,14.3737,10.33906620712549,23.575001565358956,155.08599310688237,206.78132414250982,258.47665517813726,310.17198621376474,361.86731724939216,413.56264828501963,353.62502348038436,471.50003130717914,589.3750391339739,707.2500469607687,825.1250547875635,943.0000626143583,84.56325404859369,165.87819396162587,247.1931338746581,328.5080737876903,409.82301370072247,195.73974130588925,328.17459853388414,460.6094557618789,593.0443129898738,725.4791702178686
.SOX,2010-03-31,366.57,33.44879,15.01629,10.95914082392816,24.411489122812625,164.3871123589224,219.18281647856318,273.978520598204,328.7742247178448,383.5699288374856,438.36563295712637,366.1723368421894,488.2297824562525,610.2872280703157,732.3446736843788,854.4021192984419,976.459564912505,89.63484623103187,175.82656410416223,262.0182819772926,348.209999850423,434.40171772355336,202.68497342592298,339.81888061738215,476.95278780884126,614.0866950003003,751.2206021917594
.SOX,2010-04-30,376.07,22.41356,13.4555,16.778682190602474,27.94916576864479,251.68023285903712,335.57364381204945,419.46705476506185,503.36046571807424,587.2538766710866,671.1472876240989,419.23748652967186,558.9833153728957,698.7291442161197,838.4749730593437,978.2208019025676,1117.9666307457915,137.23289282224343,269.1942814830892,401.155670143935,533.1170588047809,665.0784474656266,232.05777790100638,389.06492667892735,546.0720754568483,703.0792242347693,860.0863730126902
.SOX,2010-05-28,355.66,21.76021,12.19498,16.344511381094208,29.164459474308284,245.1676707164131,326.89022762188415,408.6127845273552,490.3353414328262,572.0578983382973,653.7804552437683,437.4668921146243,583.2891894861657,729.1114868577071,874.9337842292485,1020.7560816007899,1166.5783789723314,133.6818084467872,262.2285199424141,390.77523143804103,519.321942933668,647.8686544292949,242.14818128434231,405.98236029398646,569.8165393036305,733.6507183132745,897.4848973229186
.SOX,2010-06-30,332.3,17.25618,12.25307857142857,19.256869133261244,27.119715103667826,288.85303699891864,385.1373826652249,481.4217283315311,577.7060739978373,673.9904196641436,770.2747653304498,406.7957265550174,542.3943020733565,677.9928775916957,813.5914531100348,949.1900286283739,1084.788604146713,157.5019913862447,308.95388511772046,460.4057788491963,611.8576725806721,763.3095663121479,225.1709720554808,377.51860129575306,529.8662305360252,682.2138597762975,834.5614890165697
.SOX,2010-07-30,348.81,14.01317,12.311177142857142,24.89158413121371,28.33279027281133,373.3737619682056,497.83168262427415,622.2896032803427,746.7475239364112,871.2054445924798,995.6633652485483,424.99185409216994,566.6558054562266,708.3197568202833,849.9837081843399,991.6476595483965,1133.3116109124533,203.5883425438461,399.3562801333051,595.1242177227642,790.8921553122233,986.6600929016823,235.24295525914903,394.4051518871244,553.5673485150998,712.7295451430751,871.8917417710504
.SOX,2010-08-31,307.49,13.639285000000001,12.369275714285713,22.54443689680214,24.859175840414725,338.1665534520321,450.8887379360428,563.6109224200535,676.3331069040642,789.0552913880749,901.7774758720856,372.8876376062209,497.1835168082945,621.4793960103681,745.7752752124418,870.0711544145154,994.367033616589,184.39101815335044,361.6990549635998,539.0070917738492,716.3151285840986,893.6231653943479,206.4020498403857,346.0508805776241,485.69971131486244,625.3485420521008,764.9973727893391
.SOX,2010-09-30,349.24,13.2654,12.427374285714286,26.32713676180138,28.102476997209614,394.9070514270207,526.5427352360276,658.1784190450345,789.8141028540414,921.4497866630484,1053.0854704720552,421.5371549581442,562.0495399441922,702.5619249302404,843.0743099162884,983.5866949023365,1124.0990798883845,215.32973188874158,422.38803879779954,629.4463457068576,836.5046526159157,1043.5629595249736,233.3306982923527,391.1990877624595,549.0674772325663,706.9358667026729,864.8042561727797
.SOX,2010-10-29,372.64,12.913575,12.485472857142858,28.85645531930546,29.84588603601145,432.84682978958193,577.1291063861092,721.4113829826365,865.6936595791639,1009.9759361756911,1154.2582127722185,447.68829054017175,596.917720720229,746.1471509002863,895.3765810803435,1044.6060112604007,1193.835441440458,236.01703608654552,462.96798923696485,689.9189423873844,916.8698955378038,1143.8208486882231,247.805964955616,415.468123749708,583.1302825438,750.792441337892,918.454600131984
.SOX,2010-11-30,390.12,12.56175,12.543571428571429,31.05618245865425,31.10119013723592,465.84273687981374,621.1236491730849,776.4045614663562,931.6854737596275,1086.9663860528988,1242.2472983461698,466.51785205853884,622.0238027447184,777.529753430898,933.0357041170777,1088.5416548032572,1244.0476054894368,254.00861106980068,498.2600318425222,742.5114526152438,986.7628733879654,1231.0142941606869,258.22856871887296,432.94252002133373,607.6564713237944,782.3704226262552,957.0843739287159
