Date,Price,PE,Forward_PE,Source,EPS,Forward_EPS,Band_15x,Band_20x,Band_25x,Band_30x,Band_35x,Band_40x,Band_fwd_15x,Band_fwd_20x,Band_fwd_25x,Band_fwd_30x,Band_fwd_35x,Band_fwd_40x,SD_minus_2,SD_minus_1,SD_mean,SD_plus_1,SD_plus_2,SD_fwd_minus_2,SD_fwd_minus_1,SD_fwd_mean,SD_fwd_plus_1,SD_fwd_plus_2
2022-04-11,3028.219970703125,17.229589248491497,16.365354924129075,YFINANCE,175.75694504546908,185.0384537788617,2636.3541756820364,3515.138900909382,4393.923626136727,5272.708351364073,6151.493076591418,7030.277801818764,2775.5768066829255,3700.769075577234,4625.961344471542,5551.153613365851,6476.34588226016,7401.538151154468,1641.949254584599,3322.846529526607,5003.743804468614,6684.641079410621,8365.53835435263,2186.068301350449,3085.064658184361,3984.061015018273,4883.057371852185,5782.053728686096
2022-04-18,2989.830078125,17.077857129714747,16.224736407163274,YFINANCE,175.07056391301123,184.2760340195715,2626.0584586951686,3501.4112782602247,4376.76409782528,5252.116917390337,6127.469736955393,7002.822556520449,2764.140510293573,3685.5206803914302,4606.900850489288,5528.281020587146,6449.661190685003,7371.0413607828605,1635.5369731893543,3309.86986357847,4984.202753967585,6658.5356443567,8332.868534745816,2177.0609753916006,3072.353169269205,3967.6453631468094,4862.937557024414,5758.229750902018
2022-04-25,2919.739990234375,16.716460898531796,15.884699469009938,YFINANCE,174.66256810918722,183.80832422612755,2619.938521637808,3493.2513621837443,4366.564202729681,5239.877043275616,6113.189883821553,6986.502724367489,2757.124863391913,3676.166484522551,4595.208105653189,5514.249726783826,6433.2913479144645,7352.332969045102,1631.725411684407,3302.156328045366,4972.587244406324,6643.018160767283,8313.449077128242,2171.5353912073483,3064.55524983909,3957.5751084708313,4850.594967102573,5743.614825734315
2022-05-02,2982.06005859375,17.078885103041657,16.431449898601205,YFINANCE,174.60507759154964,181.48490102797382,2619.0761638732447,3492.101551830993,4365.126939788741,5238.152327746489,6111.177715704238,6984.203103661986,2722.273515419607,3629.6980205594764,4537.122525699346,5444.547030839214,6351.9715359790835,7259.396041118953,1631.1883261509943,3301.069416987807,4970.950507824619,6640.831598661431,8310.712689498243,2144.0861680843736,3025.817837975521,3907.5495078666677,4789.2811777578145,5671.012847648961
2022-05-09,2970.3701171875,16.900998286182872,16.32414272751757,YFINANCE,175.75116374136763,181.96178303319743,2636.2674561205145,3515.023274827353,4393.779093534191,5272.534912241029,6151.290730947867,7030.046549654706,2729.4267454979617,3639.2356606639487,4549.044575829936,5458.8534909959235,6368.66240616191,7278.471321327897,1641.8952447248041,3322.737228660774,5003.579212596743,6684.421196532712,8365.263180468683,2149.720113968669,3033.768681653655,3917.8172493386414,4801.865817023628,5685.914384708613
2022-05-16,2882.64990234375,16.273250277228428,15.73309416978896,YFINANCE,177.14039010249326,183.22205862589186,2657.105851537399,3542.807802049865,4428.509752562331,5314.211703074798,6199.913653587264,7085.61560409973,2748.330879388378,3664.441172517837,4580.551465647297,5496.661758776756,6412.772051906215,7328.882345035674,1654.8736177131907,3349.001829422917,5043.130041132643,6737.258252842368,8431.386464552093,2164.6091733392554,3054.7807016483775,3944.9522299574996,4835.123758266622,5725.295286575744
2022-05-23,3115.35009765625,17.460578801177913,16.951180007040637,YFINANCE,178.4219259355872,183.7836714825927,2676.328889033808,3568.438518711744,4460.54814838968,5352.657778067616,6244.767407745552,7136.877037423488,2756.7550722388905,3675.673429651854,4594.591787064817,5513.510144477781,6432.428501890744,7351.346859303708,1666.8459287096507,3373.2304418078133,5079.6149549059755,6785.999468004138,8492.383981102299,2171.2441404965784,3064.144225501967,3957.044310507356,4849.944395512744,5742.844480518133
2022-05-30,3062.590087890625,16.751266092913067,17.339400381742212,YFINANCE,182.82737978750814,176.6260666727222,2742.410696812622,3656.5475957501626,4570.684494687704,5484.821393625244,6398.958292562785,7313.095191500325,2649.391000090833,3532.521333454444,4415.651666818055,5298.782000181666,6181.912333545277,7065.042666908888,1708.0023772721645,3456.519594558267,5205.0368118443685,6953.55402913047,8702.071246416572,2086.683268586402,2944.80863235779,3802.933996129178,4661.059359900566,5519.184723671954
2022-06-06,2831.97998046875,15.390712219110725,19.32835133083592,YFINANCE,184.00577829999747,146.519479700821,2760.086674499962,3680.1155659999495,4600.144457499937,5520.173348999924,6440.202240499912,7360.231131999899,2197.7921955123147,2930.38959401642,3662.986992520525,4395.584391024629,5128.181789528735,5860.77918803284,1719.0111630625918,3478.798301135759,5238.585439208926,6998.372577282093,8758.15971535526,1731.0001438247846,2442.854765208817,3154.709386592849,3866.564007976882,4578.418629360914
2022-06-13,2578.5400390625,13.980194740901124,17.56957737312513,YFINANCE,184.44235483491516,146.76164282737386,2766.6353225237276,3688.847096698303,4611.058870872879,5533.270645047455,6455.48241922203,7377.694193396606,2201.4246424106077,2935.2328565474772,3669.041070684347,4402.849284821215,5136.657498958085,5870.4657130949545,1723.0897302901444,3487.0521816498335,5251.014633009521,7014.97708436921,8778.939535728898,1733.861090422111,2446.8922443813167,3159.9233983405225,3872.9545522997278,4585.9857062589335
2022-06-20,2718.469970703125,14.716498540229004,18.457477963991995,YFINANCE,184.7226066222151,147.28285066933233,2770.8390993332264,3694.452132444302,4618.0651655553775,5541.678198666453,6465.291231777528,7388.904264888604,2209.242760039985,2945.6570133866467,3682.071266733308,4418.48552007997,5154.899773426631,5891.314026773293,1725.7078869333093,3492.3505991808292,5258.9933114283485,7025.636023675868,8792.278735923388,1740.0187074927894,2455.5821132164524,3171.145518940115,3886.708924663778,4602.272330387441
2022-06-27,2458.4599609375,13.371903899628933,16.728264896495773,YFINANCE,183.852649509822,146.96443272203902,2757.7897426473296,3677.0529901964396,4596.31623774555,5515.579485294659,6434.842732843769,7354.105980392879,2204.4664908305854,2939.28865444078,3674.1108180509755,4408.932981661171,5143.755145271366,5878.57730888156,1717.5806096194888,3475.903260664536,5234.225911709583,6992.548562754629,8750.871213799675,1736.2568765493095,2450.273270996552,3164.289665443795,3878.306059891038,4592.32245433828
2022-07-04,2618.02001953125,14.06125282282136,19.812214487935485,YFINANCE,186.18682506598654,132.1417159664547,2792.8023759897983,3723.736501319731,4654.670626649663,5585.604751979597,6516.538877309529,7447.473002639462,1982.1257394968206,2642.8343193290943,3303.5428991613676,3964.2514789936413,4624.9600588259145,5285.668638658189,1739.386847851056,3520.032994167247,5300.679140483438,7081.325286799628,8861.97143311582,1561.1393775779648,2203.1406417130156,2845.141905848066,3487.1431699831164,4129.144434118167
2022-07-11,2693.77001953125,14.481631475040828,20.380807224498096,YFINANCE,186.01288288367078,132.17190025198266,2790.1932432550616,3720.2576576734155,4650.32207209177,5580.386486510123,6510.4509009284775,7440.515315346831,1982.57850377974,2643.438005039653,3304.2975062995665,3965.15700755948,4626.0165088193935,5286.876010079306,1737.7618523977026,3516.7444573945086,5295.727062391315,7074.70966738812,8853.692272384926,1561.4959786435488,2203.643891013975,2845.7918033844007,3487.939715754827,4130.087628125253
2022-07-18,2842.409912109375,15.03958359097732,21.69942263999631,YFINANCE,188.99525342008928,130.9901170766753,2834.9288013013393,3779.9050684017857,4724.881335502232,5669.8576026026785,6614.833869703125,7559.810136803571,1964.8517561501294,2619.8023415335056,3274.752926916882,3929.703512300259,4584.654097683635,5239.604683067011,1765.623630934537,3573.1289125529483,5380.634194171359,7188.139475789771,8995.644757408181,1547.5342388762235,2183.9405405302164,2820.346842184209,3456.753143838202,4093.1594454921947
2022-07-25,2967.139892578125,15.43655058650841,22.71636483950968,YFINANCE,192.21521517711437,130.61684444412055,2883.2282276567157,3844.3043035422875,4805.380379427859,5766.456455313431,6727.532531199003,7688.608607084575,1959.2526666618082,2612.3368888824107,3265.4211111030136,3918.5053333236165,4571.589555544219,5224.673777764821,1795.7050243347835,3634.005248033013,5472.305471731242,7310.60569542947,9148.9059191277,1543.1243475637682,2177.7171302982097,2812.309913032651,3446.902695767092,4081.4954785015334
2022-08-01,3053.389892578125,15.9304021820585,24.30673628007639,YFINANCE,191.6706092967937,125.61908178025985,2875.0591394519056,3833.4121859358743,4791.7652324198425,5750.118278903811,6708.47132538778,7666.824371871749,1884.2862267038977,2512.381635605197,3140.477044506496,3768.5724534077954,4396.667862309095,5024.763271210394,1790.617229829687,3623.7089734879864,5456.800717146285,7289.892460804584,9122.984204462882,1484.0801310021902,2094.391634168111,2704.703137334032,3315.0146404999523,3925.326143665873
2022-08-08,3067.840087890625,15.995660582657614,24.62840116063701,YFINANCE,191.79202209483967,124.56513388266067,2876.880331422595,3835.8404418967934,4794.800552370992,5753.76066284519,6712.720773319388,7671.680883793587,1868.4770082399102,2491.3026776532133,3114.1283470665167,3736.9540164798204,4359.779685893123,4982.605355306427,1791.7514874443548,3626.0043939877155,5460.257300531075,7294.510207074435,9128.763113617795,1471.6286537921071,2076.8196249773255,2682.0105961625436,3287.2015673477617,3892.39253853298
2022-08-15,2953.340087890625,15.482487885171178,23.777209887662988,YFINANCE,190.7535862320471,124.20885805541849,2861.3037934807066,3815.071724640942,4768.839655801177,5722.607586961413,6676.375518121648,7630.143449281884,1863.1328708312774,2484.1771611083695,3105.2214513854624,3726.265741662555,4347.310031939647,4968.354322216739,1782.0502549246096,3606.371809898799,5430.693364872987,7255.014919847176,9079.336474821364,1467.4195649429194,2070.879594995753,2674.339625048586,3277.7996551014194,3881.259685154253
2022-08-22,2798.43994140625,14.614158756231886,22.55107491588819,YFINANCE,191.48826751405838,124.0934169144474,2872.3240127108756,3829.7653502811677,4787.20668785146,5744.648025421751,6702.089362992043,7659.530700562335,1861.401253716711,2481.868338288948,3102.335422861185,3722.802507433422,4343.269592005659,4963.736676577896,1788.9137639770888,3620.2616345518604,5451.609505126631,7282.957375701402,9114.305246276173,1466.0557283252065,2068.9548956868407,2671.8540630484745,3274.7532304101087,3877.652397771743
2022-08-29,2599.260009765625,13.727463389909325,20.67724651836277,YFINANCE,189.34743702731478,125.70629302394345,2840.2115554097218,3786.9487405462955,4733.685925682869,5680.4231108194435,6627.160295956018,7573.897481092591,1885.5943953591516,2514.125860478869,3142.6573255985863,3771.188790718303,4399.72025583802,5028.251720957738,1768.9137860473902,3579.787267229759,5390.660748412127,7201.534229594495,9012.407710776863,1485.1104559505704,2095.8456688305823,2706.5808817105944,3317.316094590606,3928.0513074706178
2022-09-05,2721.77001953125,14.161842865516482,21.624703593929063,YFINANCE,192.1903840748474,125.8639226063363,2882.855761122711,3843.807681496948,4804.759601871185,5765.711522245422,6726.663442619659,7687.615362993896,1887.9588390950446,2517.278452126726,3146.5980651584077,3775.917678190089,4405.237291221771,5034.556904253452,1795.4730482393454,3633.535793230127,5471.598538220908,7309.661283211689,9147.72402820247,1486.972712289115,2098.4737574456426,2709.9748026021703,3321.475847758698,3932.9768929152256
2022-09-12,2563.139892578125,13.24872230166583,20.424473619516014,YFINANCE,193.46317586080343,125.49355936052085,2901.9476379120515,3869.2635172160685,4836.5793965200855,5803.895275824103,6771.2111551281205,7738.527034432137,1882.4033904078128,2509.871187210417,3137.338984013021,3764.8067808156256,4392.27457761823,5019.742374420834,1807.3636709606908,3657.599091369952,5507.834511779213,7358.069932188473,9208.305352597734,1482.5971928490853,2092.2988541375917,2702.000515426098,3311.702176714605,3921.403838003111
2022-09-19,2408.89990234375,12.473814135846345,19.20045811030296,YFINANCE,193.11654607881545,125.46054310293435,2896.7481911822315,3862.330921576309,4827.913651970386,5793.496382364463,6759.079112758541,7724.661843152618,1881.9081465440154,2509.210862058687,3136.513577573359,3763.8162930880308,4391.119008602703,5018.421724117374,1804.1254005640087,3651.0457368620473,5497.966073160084,7344.886409458122,9191.80674575616,1482.2071344981582,2091.7483886135587,2701.2896427289593,3310.83089684436,3920.3721509597603
2022-09-26,2306.699951171875,12.039463386059154,18.40102083696493,YFINANCE,191.59491392638563,125.35717293130043,2873.9237088957843,3831.8982785277126,4789.872848159641,5747.847417791569,6705.821987423497,7663.796557055425,1880.3575939695063,2507.1434586260084,3133.9293232825107,3760.7151879390126,4387.501052595515,5014.286917252017,1789.9100716745147,3622.2778829623935,5454.645694250272,7287.01350553815,9119.381316826028,1480.985905878381,2090.0249432609544,2699.063980643528,3308.1030180261014,3917.142055408675
2022-10-03,2356.75,12.62552870032888,20.381900586298897,YFINANCE,186.66545029030027,115.62955034646045,2799.981754354504,3733.309005806005,4666.636257257507,5599.963508709008,6533.290760160509,7466.61801161201,1734.4432551969066,2312.591006929209,2890.7387586615114,3468.8865103938133,4047.0342621261157,4625.182013858418,1743.8582406036098,3529.0818437882012,5314.305446972792,7099.529050157384,8884.752653341975,1366.0625105195256,1927.8405754618645,2489.6186404042032,3051.396705346542,3613.174770288881
2022-10-10,2162.320068359375,12.547428115923953,18.18775405467645,YFINANCE,172.33173590492004,118.88878977904352,2584.9760385738005,3446.6347180984008,4308.293397623001,5169.952077147601,6031.610756672201,6893.2694361968015,1783.3318466856529,2377.77579558087,2972.219744476088,3566.6636933713057,4161.107642266523,4755.55159116174,1609.9504075764999,3258.0898036821072,4906.229199787715,6554.368595893321,8202.507991998928,1404.5675880565236,1982.1804393154584,2559.7932905743933,3137.406141833328,3715.018993092263
2022-10-17,2336.68994140625,12.469327531519028,19.837677925491707,YFINANCE,187.39502475171503,117.79049696152033,2810.9253712757254,3747.9004950343005,4684.875618792876,5621.850742551451,6558.825866310026,7495.800990068601,1766.857454422805,2355.8099392304066,2944.7624240380082,3533.71490884561,4122.667393653212,4711.619878460813,1750.674040928166,3542.8751193057983,5335.076197683429,7127.2772760610615,8919.478354438692,1391.5922142087845,1963.8690868020622,2536.14595939534,3108.4228319886174,3680.6997045818953
2022-10-24,2433.659912109375,12.915952506629472,21.21995950234025,YFINANCE,188.42279815292224,114.68730238815857,2826.341972293834,3768.455963058445,4710.569953823056,5652.683944587668,6594.797935352279,7536.91192611689,1720.3095358223786,2293.746047763171,2867.182559703964,3440.6190716447572,4014.05558358555,4587.492095526342,1760.27566304078,3562.3061197618977,5364.336576483014,7166.367033204131,8968.397489925248,1354.9306708851673,1912.130890171922,2469.3311094586766,3026.531328745431,3583.731548032186
2022-10-31,2398.239990234375,13.129605216253855,21.191832182111675,YFINANCE,182.65895666576955,113.16812862734744,2739.8843499865434,3653.179133315391,4566.473916644239,5479.768699973087,6393.063483301934,7306.358266630782,1697.5219294102117,2263.3625725469487,2829.2032156836863,3395.0438588204233,3960.8845019571604,4526.7251450938975,1706.4289417580121,3453.3354006965883,5200.2418596351645,6947.14831857374,8694.054777512316,1336.9829549648782,1886.8023750259808,2436.6217950870832,2986.441215148186,3536.2606352092885
