Instrument,Date,Price,PE,Forward_PE,EPS,Forward_EPS,Band_15x,Band_20x,Band_25x,Band_30x,Band_35x,Band_40x,Band_fwd_15x,Band_fwd_20x,Band_fwd_25x,Band_fwd_30x,Band_fwd_35x,Band_fwd_40x,SD_minus_2,SD_minus_1,SD_mean,SD_plus_1,SD_plus_2,SD_fwd_minus_2,SD_fwd_minus_1,SD_fwd_mean,SD_fwd_plus_1,SD_fwd_plus_2
.IXIC,2015-02-27,4963.527,21.07193,21.260205000000003,235.5516082295262,233.46562274446552,3533.274123442893,4711.032164590524,5888.790205738155,7066.548246885786,8244.306288033418,9422.064329181048,3501.9843411669826,4669.31245488931,5836.640568611638,7003.968682333965,8171.296796056293,9338.62490977862,3826.4765274731867,4795.685996175382,5764.895464877577,6734.1049335797725,7703.314402281967,4127.228158996068,4767.906419158811,5408.584679321556,6049.262939484301,6689.941199647044
.IXIC,2015-03-31,4900.884,21.090465,21.25081666666667,232.3743928832295,230.62097221361685,3485.6158932484423,4647.48785766459,5809.359822080737,6971.2317864968845,8133.103750913032,9294.97571532918,3459.314583204253,4612.419444272337,5765.524305340421,6918.629166408506,8071.73402747659,9224.838888544675,3774.8634646853266,4730.999844135947,5687.136223586566,6643.272603037186,7599.408982487806,4076.940148130022,4709.812095177152,5342.684042224282,5975.555989271413,6608.427936318542
.IXIC,2015-04-30,4941.424,21.108999999999998,21.241428333333335,234.09086171775076,232.63143713577952,3511.3629257662615,4681.817234355015,5852.2715429437685,7022.725851532523,8193.180160121276,9363.63446871003,3489.471557036693,4652.62874271559,5815.785928394488,6978.943114073386,8142.100299752283,9305.25748543118,3802.7470684306036,4765.946094830037,5729.145121229469,6692.344147628902,7655.543174028335,4112.481344053782,4750.870425286698,5389.259506519615,6027.648587752531,6666.037668985447
.IXIC,2015-05-29,5070.025,21.127534999999998,21.23204,239.9723867455432,238.79123249579405,3599.585801183148,4799.447734910864,5999.30966863858,7199.171602366296,8399.033536094012,9598.895469821728,3581.8684874369105,4775.824649915881,5969.780812394852,7163.736974873821,8357.693137352791,9551.649299831763,3898.290960632197,4885.690330175926,5873.089699719655,6860.489069263384,7847.888438807113,4221.374810100949,4876.667651843961,5531.960493586972,6187.253335329984,6842.546177072995
.IXIC,2015-06-30,4986.867,21.146069999999998,21.222651666666668,235.8294945585634,234.97850684853944,3537.442418378451,4716.589891171268,5895.737363964085,7074.884836756902,8254.032309549719,9433.179782342537,3524.6776027280916,4699.570136970789,5874.462671213486,7049.355205456183,8224.24773969888,9399.140273941577,3830.99072087377,4801.343591072351,5771.696461270932,6742.049331469513,7712.402201668094,4153.973072453693,4798.803001475569,5443.632930497444,6088.462859519321,6733.292788541196
.IXIC,2015-07-31,5128.281,21.164604999999998,21.213263333333334,242.30459297492206,241.74880212521128,3634.568894623831,4846.091859498441,6057.614824373051,7269.137789247662,8480.660754122273,9692.183718996883,3626.2320318781694,4834.976042504226,6043.720053130282,7252.464063756339,8461.208074382395,9669.952085008452,3936.1770632193175,4933.172615856297,5930.168168493277,6927.163721130257,7924.159273767237,4273.659015857797,4937.068044224821,5600.477072591844,6263.886100958867,6927.295129325891
.IXIC,2015-08-31,4776.508,21.183139999999998,21.203875,225.486306562672,225.2658063679398,3382.2945984400803,4509.72613125344,5637.1576640668,6764.589196880161,7892.0207296935205,9019.45226250688,3378.9870955190972,4505.316127358796,5631.645159198495,6757.9741910381945,7884.303222877893,9010.632254717591,3662.9682378901034,4590.762639405182,5518.557040920262,6446.351442435341,7374.1458439504195,3982.271001492688,4600.4472588851295,5218.62351627757,5836.799773670012,6454.976031062453
.IXIC,2015-09-30,4620.165,21.201674999999998,21.194486666666666,217.91509397252813,217.9890021713194,3268.726409587922,4358.301879450562,5447.877349313203,6537.452819175844,7627.028289038484,8716.603758901125,3269.835032569791,4359.780043426388,5449.725054282985,6539.670065139582,7629.615075996179,8719.560086852776,3539.9757969619777,4436.617403609384,5333.259010256791,6229.900616904199,7126.542223551605,3853.6309437627992,4451.838135913723,5050.045328064647,5648.252520215571,6246.459712366495
.IXIC,2015-10-30,5053.748,21.220209999999998,21.185098333333336,238.15730381556074,238.55201993791385,3572.359557233411,4763.1460763112145,5953.932595389018,7144.719114466822,8335.505633544626,9526.292152622429,3578.280299068708,4771.040398758277,5963.800498447847,7156.560598137416,8349.320697826985,9542.080797516554,3868.8053957523875,4848.736357096991,5828.667318441594,6808.598279786197,7788.529241130799,4217.145987059412,4871.782379756135,5526.418772452858,6181.055165149582,6835.691557846304
.IXIC,2015-11-30,5108.666,21.238745,21.175710000000002,240.53521053150737,241.25122605098008,3608.0281579726106,4810.704210630148,6013.380263287684,7216.056315945221,8418.732368602758,9621.408421260296,3618.768390764701,4825.024521019602,6031.280651274502,7237.536781529402,8443.792911784303,9650.049042039203,3907.433891229372,4897.1490766007555,5886.864261972139,6876.579447343522,7866.294632714905,4264.862817254042,4926.906393312543,5588.949969371044,6250.993545429545,6913.037121488046
.IXIC,2015-12-31,5007.411,21.25728,21.16632166666667,235.56216976019508,236.5744544025245,3533.432546402926,4711.243395203902,5889.054244004877,7066.865092805852,8244.675941606827,9422.486790407804,3548.6168160378675,4731.48908805049,5914.361360063112,7097.233632075735,8280.105904088357,9462.97817610098,3826.6480968778806,4795.901022449699,5765.153948021516,6734.406873593334,7703.659799165152,4182.18638971924,4831.395930994853,5480.605472270467,6129.81501354608,6779.0245548216935
.IXIC,2016-01-29,4613.953,21.275815,21.156933333333335,216.8637488152628,218.0823150172993,3252.956232228942,4337.274976305256,5421.59372038157,6505.912464457884,7590.231208534198,8674.549952610512,3271.2347252594896,4361.646300345986,5452.057875432482,6542.469450518979,7632.881025605475,8723.292600691972,3522.8969597730234,4415.212662263143,5307.528364753263,6199.844067243383,7092.159769733503,3855.280537398886,4453.743799420442,5052.207061441998,5650.670323463554,6249.13358548511
.IXIC,2016-02-29,4557.95,21.29435,21.147545,214.04504011627495,215.53092805807952,3210.6756017441244,4280.900802325499,5351.1260029068735,6421.351203488249,7491.576404069623,8561.801604650998,3232.963920871193,4310.61856116159,5388.273201451988,6465.927841742386,7543.582482032783,8621.23712232318,3477.107747143443,4357.82548525919,5238.543223374937,6119.260961490683,6999.97869960643,3810.1768686925398,4401.638593876169,4993.1003190597985,5584.562044243428,6176.023769427058
.IXIC,2016-03-31,4869.847,21.312885,21.138156666666667,228.49309232419728,230.38181979601814,3427.396384862959,4569.861846483946,5712.327308104932,6854.792769725918,7997.258231346905,9139.723692967891,3455.727296940272,4607.636395920363,5759.545494900453,6911.454593880544,8063.363692860635,9215.272791840725,3711.8127150138,4651.978949828313,5592.145184642825,6532.311419457338,7472.477654271852,4072.7123882542746,4704.928051292565,5337.143714330857,5969.359377369147,6601.575040407439
.IXIC,2016-04-29,4775.358,21.33142,21.128768333333333,223.86498414076513,226.0121330624967,3357.974762111477,4477.299682815303,5596.624603519128,6715.949524222954,7835.274444926779,8954.599365630605,3390.1819959374507,4520.242661249934,5650.303326562417,6780.363991874901,7910.424657187385,9040.485322499868,3636.630263645209,4557.753511204081,5478.876758762954,6400.000006321826,7321.123253880698,3995.464637940642,4615.688971116408,5235.913304292174,5856.137637467939,6476.361970643706
