Instrument,Date,Price,PE,Y1_PE,Y2_PE,Forward_PE,Source,EPS,Forward_EPS,Band_15x,Band_20x,Band_25x,Band_30x,Band_35x,Band_40x,Band_fwd_15x,Band_fwd_20x,Band_fwd_25x,Band_fwd_30x,Band_fwd_35x,Band_fwd_40x,SD_minus_2,SD_minus_1,SD_mean,SD_plus_1,SD_plus_2,SD_fwd_minus_2,SD_fwd_minus_1,SD_fwd_mean,SD_fwd_plus_1,SD_fwd_plus_2
.SOX,2018-07-13,1340.83,19.64321,14.67008,14.33696,14.493024438356166,LSEG,68.25921018000622,92.51554123178448,1023.8881527000933,1365.1842036001244,1706.4802545001555,2047.7763054001866,2389.0723563002175,2730.368407200249,1387.7331184767672,1850.3108246356896,2312.888530794612,2775.4662369535345,3238.043943112457,3700.6216492713793,491.57014040053707,1068.6684281879318,1645.7667159753266,2222.8650037627212,2799.9632915501165,814.4959616789096,1246.0155210194262,1677.5350803599426,2109.054639700459,2540.574199040976
.SOX,2018-07-20,1359.19,19.85238,14.84554,14.524,14.668472767123289,LSEG,68.46483897648544,92.66063492624652,1026.9725846472816,1369.2967795297088,1711.6209744121359,2053.945169294563,2396.26936417699,2738.5935590594177,1389.9095238936977,1853.2126985249304,2316.515873156163,2779.8190477873954,3243.122222418628,3706.4253970498607,493.0509805111847,1071.887759354292,1650.7245381973994,2229.5613170405063,2808.398095883614,815.7733495278151,1247.9696683215404,1680.165987115266,2112.3623059089914,2544.5586247027168
.SOX,2018-07-27,1372.24,19.21108,14.78828,14.30639,14.513668712328766,LSEG,71.42961249445632,94.54811372636186,1071.444187416845,1428.5922498891264,1785.740312361408,2142.88837483369,2500.036437305971,2857.1844997782528,1418.221705895428,1890.9622745272372,2363.7028431590466,2836.443411790856,3309.183980422665,3781.9245490544745,514.401859471569,1118.304350566348,1722.2068416611269,2326.1093327559056,2930.011823850685,832.3904912531918,1273.3905635487183,1714.3906358442448,2155.3907081397715,2596.390780435298
.SOX,2018-08-03,1381.64,19.21572,14.84119,14.2901,14.516575342465751,LSEG,71.9015472748354,95.17671815874156,1078.523209122531,1438.0309454967078,1797.5386818708848,2157.046418245062,2516.554154619239,2876.0618909934155,1427.6507723811235,1903.5343631748312,2379.417953968539,2855.301544762247,3331.1851355559547,3807.0687263496625,517.8005077366025,1125.6929769308329,1733.5854461250633,2341.4779153192935,2949.370384513524,837.9246508641052,1281.8567181957997,1725.7887855274942,2169.7208528591887,2613.652920190883
.SOX,2018-08-10,1354.8,18.94718,14.57995,13.99439,14.223801178082192,LSEG,71.50404440133043,95.24880044637047,1072.5606660199564,1430.0808880266086,1787.6011100332607,2145.121332039913,2502.641554046565,2860.161776053217,1428.732006695557,1904.9760089274093,2381.2200111592615,2857.464013391114,3333.7080156229663,3809.9520178548187,514.9378824172769,1119.4696589359646,1724.0014354546522,2328.5332119733393,2933.0649884920276,838.5592548603703,1282.8275350767296,1727.0958152930891,2171.364095509449,2615.632375725808
.SOX,2018-08-17,1323.41,18.17037,14.15719,13.679,13.85717490410959,LSEG,72.83340955632715,95.5035935649134,1092.5011433449074,1456.6681911265432,1820.8352389081788,2185.002286689815,2549.1693344714504,2913.3363822530864,1432.553903473701,1910.071871298268,2387.589839122835,2865.107806947402,3342.625774771969,3820.143742596536,524.5113335920274,1140.2822433027006,1756.053153013374,2371.824062724047,2987.5949724347206,840.8024235577988,1286.2591334452466,1731.7158433326942,2177.172553220142,2622.62926310759
.SOX,2018-08-24,1375.88,18.66034,14.83368,14.21439,14.433262356164382,LSEG,73.73284731146377,95.32702767038444,1105.9927096719566,1474.6569462292755,1843.3211827865944,2211.9854193439132,2580.649655901232,2949.313892458551,1429.9054150557665,1906.5405534076888,2383.175691759611,2859.810830111533,3336.4459684634553,3813.0811068153776,530.9886535376888,1154.3638702289418,1777.739086920195,2401.1143036114477,3024.489520302701,839.247958155021,1283.881113037685,1728.5142679203493,2173.1474228030133,2617.7805776856776
.SOX,2018-08-31,1401.2,18.95523,15.08713,14.42643,14.647266712328769,LSEG,73.9215509387119,95.66289926437909,1108.8232640806787,1478.431018774238,1848.0387734677975,2217.6465281613573,2587.2542828549167,2956.862037548476,1434.9434889656864,1913.257985287582,2391.572481609477,2869.8869779313727,3348.2014742532683,3826.515970575164,532.3476066854887,1157.3182203919869,1782.2888340984848,2407.2594478049828,3032.230061511481,842.2049322299597,1288.4046905211524,1734.6044488123448,2180.8042071035375,2627.00396539473
.SOX,2018-09-07,1360.77,17.97771,14.61057,13.93855,14.150282328767124,LSEG,75.69206534091384,96.16557241643109,1135.3809801137077,1513.8413068182767,1892.301633522846,2270.7619602274153,2649.2222869319844,3027.6826136365535,1442.4835862464663,1923.3114483286217,2404.1393104107774,2884.9671724929326,3365.7950345750883,3846.6228966572435,545.0980034594395,1185.0374518084595,1824.9769001574796,2464.916348506499,3104.8557968555197,846.6304076359243,1295.174780617554,1743.7191535991838,2192.2635265808135,2640.8078995624433
.SOX,2018-09-14,1377.31,17.99739,14.80458,14.13568,14.333601095890412,LSEG,76.52831882845234,96.08960028857568,1147.9247824267852,1530.566376569047,1913.2079707113085,2295.8495648535704,2678.491158995832,3061.132753138094,1441.3440043286353,1921.7920057715137,2402.240007214392,2882.6880086572705,3363.1360101001487,3843.5840115430274,551.1203005706379,1198.1298637736395,1845.1394269766408,2492.148990179642,3139.1585533826437,845.9615579430564,1294.1515746868276,1742.341591430599,2190.5316081743704,2638.7216249181415
.SOX,2018-09-21,1383.09,18.48361,16.14717,13.7706,14.428226219178082,LSEG,74.82791510965662,95.86001626184573,1122.4187266448491,1496.5583021931322,1870.6978777414154,2244.8374532896983,2618.9770288379814,2993.1166043862645,1437.900243927686,1917.2003252369145,2396.500406546143,2875.800487855372,3355.1005691646005,3834.400650473829,538.8748073605386,1171.508287510769,1804.1417676609992,2436.7752478112293,3069.40872796146,843.9403271298567,1291.0594967842949,1738.1786664387332,2185.2978360931716,2632.41700574761
.SOX,2018-09-28,1366.74,18.33189,15.98872,13.66929,14.266622657534246,LSEG,74.55532408278688,95.7998282290182,1118.3298612418032,1491.1064816557378,1863.883102069672,2236.6597224836064,2609.4363428975407,2982.2129633114755,1436.997423435273,1915.996564580364,2394.995705725455,2873.994846870546,3352.993988015637,3831.993129160728,536.9117373367731,1167.2405934742455,1797.5694496117178,2427.89830574919,3058.2271618866625,843.4104387562202,1290.2488738112872,1737.0873088663543,2183.9257439214216,2630.764178976489
.SOX,2018-10-05,1315.84,17.66897,15.37844,13.15613,13.685831287671231,LSEG,74.47179999739656,96.14615088711226,1117.0769999609483,1489.4359999479311,1861.794999934914,2234.1539999218967,2606.5129999088795,2978.8719998958622,1442.1922633066838,1922.923017742245,2403.6537721778063,2884.3845266133676,3365.115281048929,3845.84603548449,536.3102368758994,1165.9329376602604,1795.5556384446215,2425.178339228982,3054.8010400133435,846.4594227723089,1294.9132080574088,1743.366993342509,2191.820778627609,2640.2745639127093
.SOX,2018-10-12,1253.58,16.90937,14.65945,12.58151,13.03694890410959,LSEG,74.13522798306501,96.15593412388374,1112.028419745975,1482.7045596613002,1853.3806995766251,2224.05683949195,2594.7329794072753,2965.4091193226004,1442.339011858256,1923.1186824776748,2403.8983530970936,2884.678023716512,3365.4576943359307,3846.2373649553497,533.8864064227847,1160.663555190419,1787.4407039580533,2414.2178527256874,3040.995001493322,846.5455532400814,1295.0449704045861,1743.544387569091,2192.0438047335956,2640.5432218981005
.SOX,2018-10-19,1225.94,16.493,13.28914,12.33175,12.523228,LSEG,74.3309282726005,97.89329077135704,1114.9639240890076,1486.61856545201,1858.2732068150126,2229.927848178015,2601.5824895410174,2973.23713090402,1468.3993615703557,1957.865815427141,2447.332269283926,2936.7987231407114,3426.2651769974964,3915.731630854282,535.2957461814738,1163.727445327183,1792.1591444728924,2420.5908436186014,3049.022542764311,861.8410371611857,1318.443994173733,1775.0469511862805,2231.649908198828,2688.2528652113756
.SOX,2018-10-26,1153.0,15.33767,12.45133,11.66702,12.590796383561644,LSEG,75.17439089509685,91.57482695100524,1127.6158634264527,1503.487817901937,1879.3597723774212,2255.2317268529055,2631.10368132839,3006.975635803874,1373.6224042650786,1831.4965390201046,2289.370673775131,2747.244808530157,3205.1189432851834,3662.993078040209,541.3699600299748,1176.9327237451637,1812.4954874603527,2448.0582511755415,3083.6210148907307,806.2140236111339,1233.3458162423776,1660.4776088736212,2087.6094015048648,2514.7411941361083
.SOX,2018-11-02,1239.16,15.6922,13.23424,12.54733,12.658364767123288,LSEG,78.96662035915934,97.89258113483871,1184.49930538739,1579.3324071831867,1974.1655089789833,2368.99861077478,2763.8317125705767,3158.6648143663733,1468.3887170225805,1957.851622696774,2447.3145283709678,2936.777434045161,3426.240339719355,3915.703245393548,568.6797804214547,1236.3039923256297,1903.9282042298046,2571.552416133979,3239.1766280381544,861.8347896046049,1318.4344366647529,1775.034083724901,2231.633730785049,2688.233377845197
.SOX,2018-11-09,1229.05,15.65564,13.09075,12.48825,12.574085616438358,LSEG,78.50525433645637,97.7446819984459,1177.5788150468456,1570.1050867291274,1962.6313584114093,2355.1576300936913,2747.683901775973,3140.2101734582548,1466.1702299766885,1954.893639968918,2443.6170499611476,2932.340459953377,3421.0638699456063,3909.787279937836,565.3572432875199,1229.0808307771576,1892.8044182667952,2556.528005756433,3220.2515932460706,860.5327029743604,1316.4425051791109,1772.3523073838612,2228.2621095886116,2684.171911793362
.SOX,2018-11-16,1220.14,15.43575,13.17853,12.45329,12.542703150684932,LSEG,79.0463696289458,97.27887085754482,1185.695544434187,1580.927392578916,1976.1592407236449,2371.391088868374,2766.6229370131027,3161.854785157832,1459.1830628631722,1945.5774171508963,2431.9717714386206,2918.3661257263443,3404.7604800140684,3891.1548343017926,569.254096468218,1237.5525495029992,1905.8510025377805,2574.1494555725612,3242.447908607343,856.4317563861711,1310.168879108304,1763.9060018304372,2217.6431245525705,2671.3802472747034
.SOX,2018-11-23,1179.24,14.8885,12.62927,12.07749,12.134935589041095,LSEG,79.20475534808745,97.17727723787479,1188.0713302213117,1584.095106961749,1980.1188837021862,2376.1426604426233,2772.1664371830607,3168.190213923498,1457.659158568122,1943.545544757496,2429.4319309468697,2915.318317136244,3401.2047033256176,3887.091089514992,570.3947145619608,1240.0322415046523,1909.669768447344,2579.3072953900355,3248.944822332727,855.5373380878847,1308.800598436106,1762.0638587843275,2215.327119132549,2668.5903794807705
.SOX,2018-11-30,1239.6,15.57776,13.66536,12.73348,12.812625972602738,LSEG,79.57498382309137,96.74831706245378,1193.6247573463706,1591.4996764618274,1989.3745955772843,2387.2495146927413,2785.124433808198,3182.999352923655,1451.2247559368068,1934.9663412490756,2418.7079265613443,2902.4495118736136,3386.1910971858824,3869.9326824981513,573.0609227257825,1245.828550624103,1918.5961785224233,2591.3638064207435,3264.1314343190643,851.7608230726813,1303.0232876258638,1754.2857521790463,2205.548216732229,2656.810681285411
.SOX,2018-12-07,1157.86,13.17203,12.88566,11.81545,12.440625260273972,LSEG,87.9029276428918,93.0708847647181,1318.5439146433769,1758.0585528578358,2197.573191072295,2637.0878292867537,3076.6024675012127,3516.1171057156716,1396.0632714707715,1861.4176952943621,2326.7721191179526,2792.126542941543,3257.4809667651334,3722.8353905887243,633.0347856221068,1376.2111115777655,2119.387437533424,2862.5637634890822,3605.7400894447414,819.3851409335139,1253.4949850350927,1687.6048291366717,2121.7146732382503,2555.8245173398295
.SOX,2018-12-14,1177.57,13.3352,12.76308,12.0347,12.068624547945204,LSEG,88.30538724578558,97.57284231702214,1324.5808086867837,1766.1077449157117,2207.6346811446397,2649.1616173735674,3090.688553602495,3532.2154898314234,1463.592634755332,1951.4568463404428,2439.3210579255533,2927.185269510664,3415.049481095775,3902.9136926808856,635.9331069325692,1382.5120322901416,2129.0909576477143,2875.669883005286,3622.248808362859,859.0198465968012,1314.1281382378354,1769.2364298788698,2224.344721519904,2679.453013160938
.SOX,2018-12-21,1101.29,12.37258,11.93534,11.51077,12.039579013698628,LSEG,89.01053781830467,91.4724674963263,1335.15806727457,1780.2107563660934,2225.263445457617,2670.31613454914,3115.3688236406633,3560.421512732187,1372.0870124448945,1829.449349926526,2286.8116874081575,2744.174024889789,3201.5363623714206,3658.898699853052,641.011263638787,1393.551892727767,2146.0925218167467,2898.6331509057263,3651.1737799947064,805.3128629913547,1231.9672211700806,1658.6215793488063,2085.2759375275323,2511.9302957062578
.SOX,2018-12-28,1147.37,13.98828,12.89182,12.00323,12.010533479452054,LSEG,82.02366552571152,95.53031111923143,1230.3549828856728,1640.4733105142304,2050.591638142788,2460.7099657713457,2870.8282933999035,3280.946621028461,1432.9546667884715,1910.6062223846286,2388.2577779807857,2865.909333576943,3343.5608891731,3821.212444769257,590.6951556033523,1284.1651914872302,1977.6352273711084,2671.105263254986,3364.5752991388645,841.0376417687959,1286.6189701485798,1732.2002985283636,2177.7816269081477,2623.3629552879315
.SOX,2019-01-04,1143.96,13.91683,11.98269,,12.389156739726026,LSEG,82.19975382324854,92.33558215724838,1232.9963073487281,1643.995076464971,2054.9938455812135,2465.9926146974562,2876.991383813699,3287.990152929942,1385.0337323587257,1846.7116431449676,2308.38955393121,2770.0674647174515,3231.745375503693,3693.4232862899353,591.9632591884201,1286.9220356355133,1981.8808120826066,2676.8395885296995,3371.798364976793,812.9116231177817,1243.591800668934,1674.271978220086,2104.9521557712383,2535.632333322391
.SOX,2019-01-11,1213.04,14.79186,12.76778,,12.76778,LSEG,82.00726615854936,95.00790270509047,1230.1089923782404,1640.145323170987,2050.181653963734,2460.2179847564807,2870.2543155492276,3280.290646341974,1425.1185405763572,1900.1580541018095,2375.197567627262,2850.2370811527144,3325.2765946781665,3800.316108203619,590.577055215183,1283.9084424583116,1977.2398297014404,2670.5712169445687,3363.9026041876978,836.4384194327469,1279.583082084109,1722.727744735471,2165.872407386833,2609.017070038195
.SOX,2019-01-18,1228.33,14.84439,12.90714,,12.90714,LSEG,82.74708492568573,95.16670617968039,1241.206273885286,1654.9416985137145,2068.677123142143,2482.412547770572,2896.1479723990005,3309.883397027429,1427.5005926952058,1903.3341235936077,2379.1676544920097,2855.0011853904116,3330.8347162888135,3806.6682471872155,595.9048756554304,1295.4910692852939,1995.0772629151575,2694.663456545021,3394.249650174884,837.8365065760735,1281.7218751073817,1725.60724363869,2169.492612169998,2613.3779807013066
.SOX,2019-01-25,1281.16,15.43686,13.57636,,13.57636,LSEG,82.99356216225321,94.36697317985087,1244.9034324337981,1659.8712432450643,2074.8390540563305,2489.8068648675962,2904.7746756788624,3319.7424864901286,1415.504597697763,1887.3394635970176,2359.1743294962716,2831.009195395526,3302.8440612947807,3774.678927194035,597.6798866680908,1299.3499249663378,2001.0199632645845,2702.690001562831,3404.3600398610783,830.7957511515275,1270.9509309266364,1711.1061107017451,2151.261290476854,2591.416470251963
.SOX,2019-02-01,1287.4,16.36394,13.9498,12.41329,13.815092273972605,LSEG,78.67298462350755,93.18794072953385,1180.0947693526132,1573.459692470151,1966.8246155876886,2360.1895387052264,2753.554461822764,3146.919384940302,1397.8191109430077,1863.758814590677,2329.6985182383464,2795.6382218860153,3261.5779255336847,3727.517629181354,566.5651564839623,1231.7068216397795,1896.8484867955967,2561.9901519514137,3227.131817107231,820.4156879028494,1255.0715152812154,1689.7273426595816,2124.383170037948,2559.0389974163136
.SOX,2019-02-08,1302.42,16.53403,14.38742,12.44041,14.179383315068494,LSEG,78.77208399887988,91.85307788498196,1181.5812599831982,1575.4416799775977,1969.302099971997,2363.1625199663963,2757.0229399607956,3150.8833599551954,1377.7961682747293,1837.0615576996393,2296.326947124549,2755.5923365494587,3214.8577259743683,3674.1231153992785,567.2788227238282,1233.2583247033847,1899.2378266829414,2565.2173286624975,3231.1968306420545,808.6637121611866,1237.0933485797232,1665.52298499826,2093.952621416797,2522.3822578353333
.SOX,2019-02-15,1351.18,17.35616,15.01863,13.61504,14.841739205479453,LSEG,77.8501696227737,91.03919569622643,1167.7525443416057,1557.003392455474,1946.2542405693425,2335.5050886832114,2724.75593679708,3114.006784910948,1365.5879354433964,1820.7839139245286,2275.979892405661,2731.175870886793,3186.371849367925,3641.5678278490573,560.6396369186498,1218.8248030637537,1877.0099692088577,2535.195135353961,3193.3803014990654,801.4983889387568,1226.1318406431276,1650.7652923474984,2075.398744051869,2500.03219575624
.SOX,2019-02-22,1364.78,17.37423,15.2036,13.7286,14.98942191780822,LSEG,78.55197036070088,91.04954196923163,1178.2795554105132,1571.0394072140175,1963.799259017522,2356.5591108210265,2749.3189626245307,3142.078814428035,1365.7431295384745,1820.9908393846326,2276.238549230791,2731.486259076949,3186.733968923107,3641.9816787692653,565.6936697204696,1229.812218381393,1893.9307670423166,2558.0493157032397,3222.1678643641635,801.5894763114183,1226.2711860609627,1650.952895810507,2075.6346055600516,2500.3163153095957
.SOX,2019-03-01,1363.13,17.36383,15.26384,13.78474,15.0207002739726,LSEG,78.503993646563,90.7500965425686,1177.559904698445,1570.07987293126,1962.599841164075,2355.11980939689,2747.6397776297053,3140.15974586252,1361.251448138529,1815.001930851372,2268.752413564215,2722.502896277058,3176.2533789899007,3630.003861702744,565.3481644026888,1229.061093374934,1892.7740223471794,2556.4869513194244,3220.19988029167,798.9531939364473,1222.2382025821585,1645.5232112278695,2068.8082198735806,2492.0932285192916
.SOX,2019-03-08,1318.21,16.78478,14.89786,13.48293,14.638133123287671,LSEG,78.53603085652597,90.05315014541519,1178.0404628478896,1570.7206171305193,1963.4007714131492,2356.080925695779,2748.761079978409,3141.4412342610385,1350.7972521812278,1801.0630029083038,2251.3287536353796,2701.5945043624556,3151.8602550895316,3602.1260058166076,565.5788810452929,1229.5626689824508,1893.5464569196088,2557.5302448567663,3221.514032793925,792.8173596924911,1212.851606377786,1632.885853063081,2052.920099748376,2472.954346433671
.SOX,2019-03-15,1392.36,17.67598,15.6966,14.22996,15.39925380821918,LSEG,78.77130433503545,90.41736809720243,1181.5695650255318,1575.426086700709,1969.2826083758864,2363.1391300510636,2756.995651726241,3150.852173401418,1356.2605214580365,1808.3473619440485,2260.434202430061,2712.521042916073,3164.607883402085,3616.694723888097,567.2732079582242,1233.246118260724,1899.2190285632234,2565.191938865723,3231.1648491682226,796.0238917729602,1217.7569575752009,1639.4900233774415,2061.223089179682,2482.9561549819227
.SOX,2019-03-22,1400.37,17.79069,16.01049,14.54181,15.684563753424658,LSEG,78.71364179804155,89.28332480361368,1180.7046269706232,1574.272835960831,1967.8410449510388,2361.4092539412463,2754.9774629314543,3148.545671921662,1339.2498720542053,1785.6664960722737,2232.083120090342,2678.4997441084106,3124.916368126479,3571.3329921445475,566.8579499830558,1232.3433516946868,1897.828753406318,2563.3141551179488,3228.79955682958,786.0399077774177,1202.4834637761492,1618.9270197748806,2035.370575773612,2451.8141317723434
.SOX,2019-03-29,1395.51,17.70166,15.91452,14.4618,15.564275178082193,LSEG,78.83497931832382,89.66109786886669,1182.5246897748573,1576.6995863664763,1970.8744829580955,2365.0493795497146,2759.2242761413336,3153.3991727329526,1344.9164680330005,1793.2219573773339,2241.5274467216673,2689.832936066001,3138.138425410334,3586.4439147546677,567.7317646920704,1234.2430158826892,1900.7542670733078,2567.265518263926,3233.776769454545,789.3657774851758,1207.5713776170144,1625.776977748853,2043.9825778806915,2462.18817801253
.SOX,2019-04-05,1477.65,18.74046,16.85587,15.3329,16.459480547945205,LSEG,78.84811792239893,89.77500812955299,1182.721768835984,1576.9623584479787,1971.202948059973,2365.443537671968,2759.6841272839624,3153.9247168959573,1346.6251219432947,1795.5001625910597,2244.3752032388247,2693.2502438865895,3142.1252845343547,3591.0003251821195,567.8263826261608,1234.4487142980165,1901.0710459698723,2567.6933776417277,3234.3157093135837,790.3686300447295,1209.1055409686928,1627.842451892656,2046.5793628166196,2465.316273740583
.SOX,2019-04-12,1497.12,18.9769,17.15845,15.57811,16.716820739726028,LSEG,78.8917051784011,89.5576989972877,1183.3755776760165,1577.8341035680219,1972.2926294600275,2366.751155352033,2761.209681244038,3155.6682071360437,1343.3654849593156,1791.1539799457541,2238.9424749321925,2686.730969918631,3134.5194649050695,3582.3079598915083,568.1402771686871,1235.131117804269,1902.121958439851,2569.1127990754326,3236.103639711015,788.4554659610585,1206.178783495768,1623.9021010304775,2041.625418565187,2459.348736099896
.SOX,2019-04-18,1558.13,19.58876,17.59389,15.76413,17.052481561643834,LSEG,79.5420434984144,91.37262482105265,1193.130652476216,1590.840869968288,1988.5510874603601,2386.261304952432,2783.971522444504,3181.681739936576,1370.58937231579,1827.4524964210532,2284.3156205263163,2741.17874463158,3198.041868736843,3654.9049928421064,572.823702283536,1245.3128358230715,1917.8019693626072,2590.2911029021425,3262.7802364416784,804.4338598019352,1230.6225225238347,1656.8111852457344,2082.9998479676337,2509.1885106895334
.SOX,2019-04-26,1547.4,19.54525,17.3554,15.97103,16.91543583561644,LSEG,79.17013085020658,91.47857702500689,1187.5519627530987,1583.4026170041316,1979.2532712551645,2375.1039255061974,2770.95457975723,3166.805234008263,1372.1786553751033,1829.5715405001376,2286.964425625172,2744.3573107502066,3201.750195875241,3659.1430810002753,570.1453655108992,1239.4901592328306,1908.8349529547618,2578.179746676693,3247.5245403986246,805.3666505644677,1232.0495053729373,1658.7323601814069,2085.4152149898764,2512.098069798346
.SOX,2019-05-03,1570.7,19.91217,17.63624,16.27264,17.176725479452053,LSEG,78.881407701923,91.44350603256578,1183.2211155288448,1577.6281540384598,1972.035192548075,2366.4422310576897,2760.849269567305,3155.2563080769196,1371.6525904884866,1828.8701206513156,2286.0876508141446,2743.305180976973,3200.522711139802,3657.740241302631,568.066119674852,1234.9699001755691,1901.873680676286,2568.777461177003,3235.68124167772,805.0578896651093,1231.5771631011703,1658.0964365372313,2084.6157099732923,2511.134983409353
.SOX,2019-05-10,1478.87,18.77037,16.66645,15.20241,16.14501109589041,LSEG,78.78747195713244,91.59919378292871,1181.8120793569865,1575.7494391426487,1969.686798928311,2363.624158713973,2757.5615184996354,3151.4988782852975,1373.9879067439306,1831.983875658574,2289.9798445732176,2747.975813487861,3205.9717824025047,3663.967751317148,567.3896394294236,1233.4992390813188,1899.608838733214,2565.718438385109,3231.8280380370047,806.428546338195,1233.6739930045785,1660.9194396709622,2088.1648863373457,2515.410333003729
.SOX,2019-05-17,1402.01,18.08045,15.87272,14.36242,15.305840273972604,LSEG,77.5428708909347,91.59967534641669,1163.1430633640205,1550.8574178186939,1938.5717722733673,2326.286126728041,2714.0004811827143,3101.7148356373878,1373.9951301962503,1831.9935069283338,2289.9918836604174,2747.9902603925007,3205.988637124584,3663.9870138566675,558.4266186262223,1214.0137240625095,1869.6008294987969,2525.187934935084,3180.7750403713712,806.4327859665973,1233.68047878602,1660.9281716054431,2088.175864424866,2515.423557244289
.SOX,2019-05-24,1311.97,16.99187,15.10523,13.70192,14.551595369863014,LSEG,77.21163120951374,90.1598736532454,1158.174468142706,1544.2326241902747,1930.2907802378436,2316.348936285412,2702.407092332981,3088.4652483805494,1352.398104798681,1803.197473064908,2253.996841331135,2704.796209597362,3155.595577863589,3606.394946129816,556.0411890809208,1208.8278247712035,1861.6144604614863,2514.401096151769,3167.1877318420516,793.75694092378,1214.2889772826477,1634.8210136415153,2055.3530500003826,2475.88508635925
.SOX,2019-05-31,1296.18,16.80531,15.01612,13.62031,14.438675315068494,LSEG,77.12919309432556,89.77139326952525,1156.9378964148834,1542.5838618865112,1928.229827358139,2313.875792829767,2699.5217583013946,3085.1677237730223,1346.5708990428786,1795.4278653905048,2244.2848317381313,2693.1417980857573,3141.9987644333837,3590.8557307810097,555.4475092573404,1207.5371709422388,1859.6268326271374,2511.7164943120356,3163.806155996934,790.3368052415079,1209.056855400399,1627.77690555929,2046.4969557181812,2465.217005877072
.SOX,2019-06-07,1378.81,17.89262,16.18473,14.63922,15.515714712328766,LSEG,77.0602628346212,88.86538748385206,1155.903942519318,1541.205256692424,1926.50657086553,2311.807885038636,2697.1091992117417,3082.410513384848,1332.9808122577808,1777.307749677041,2221.6346870963016,2665.9616245155617,3110.288561934822,3554.615499354082,554.9511065396505,1206.4579965407393,1857.964886541828,2509.4717765429164,3160.9786665440056,782.360436689118,1196.854610717488,1611.3487847458578,2025.8429587742276,2440.3371328025974
.SOX,2019-06-14,1356.55,17.6014,15.91988,14.39777,15.231802876712326,LSEG,77.07057393161907,89.0603700021623,1156.058608974286,1541.4114786323812,1926.7643482904766,2312.117217948572,2697.470087606667,3082.8229572647624,1335.9055500324346,1781.207400043246,2226.5092500540577,2671.811100064869,3117.1129500756806,3562.414800086492,555.0253621219457,1206.6194274127424,1858.213492703539,2509.8075579943356,3161.4016232851327,784.0770398851562,1199.4806694413226,1614.884298997489,2030.2879285536553,2445.691558109822
.SOX,2019-06-21,1410.5,18.51679,16.78989,15.1689,16.026026219178082,LSEG,76.17411009143594,88.01308451074901,1142.611651371539,1523.4822018287186,1904.3527522858983,2285.223302743078,2666.093853200258,3046.9644036574373,1320.1962676612352,1760.2616902149803,2200.3271127687253,2640.3925353224704,3080.4579578762155,3520.5233804299605,548.5694588874851,1192.5843601963268,1836.5992615051687,2480.61416281401,3124.629064122852,774.8568613927238,1185.3756449247378,1595.894428456752,2006.413211988766,2416.93199552078
.SOX,2019-06-28,1458.96,19.87529,17.46788,15.89807,16.69802797260274,LSEG,73.4057213756378,87.37319175616342,1101.085820634567,1468.1144275127558,1835.1430343909449,2202.171641269134,2569.200248147323,2936.2288550255116,1310.5978763424514,1747.4638351232684,2184.3297939040854,2621.195752684903,3058.06171146572,3494.9276702465368,528.6328492179704,1149.2423758732828,1769.851902528595,2390.461429183907,3011.07095583922,769.223320718603,1176.7574571761093,1584.2915936336153,1991.8257300911216,2399.359866548628
.SOX,2019-07-05,1461.7,19.91685,17.53454,15.98128,16.743015726027398,LSEG,73.39011942149487,87.3020741256161,1100.8517913224232,1467.8023884298975,1834.7529855373718,2201.7035826448464,2568.6541797523205,2935.604776859795,1309.5311118842415,1746.041482512322,2182.5518531404027,2619.062223768483,3055.5725943965635,3492.082965024644,528.5204914164615,1148.9981111686866,1769.475730920912,2389.953350673137,3010.4309704253624,768.5972094500125,1175.799632465793,1583.0020554815733,1990.2044784973536,2397.406901513134
.SOX,2019-07-12,1504.28,20.46103,18.02742,16.42072,17.177849863013698,LSEG,73.51927053525652,87.57091323978354,1102.7890580288479,1470.3854107051304,1837.9817633814132,2205.5781160576958,2573.1744687339783,2940.770821410261,1313.563698596753,1751.4182647956707,2189.2728309945883,2627.127397193506,3064.981963392424,3502.8365295913413,529.4505758835579,1151.020105231882,1772.5896345802064,2394.1591639285302,3015.7286932768548,770.9640374436154,1179.4204047646924,1587.8767720857693,1996.3331394068464,2404.7895067279233
.SOX,2019-07-19,1523.91,20.72786,18.26132,16.57821,17.33906794520548,LSEG,73.51989062064294,87.88880721938602,1102.7983593096442,1470.397812412859,1837.9972655160734,2205.5967186192884,2573.196171722503,2940.795624825718,1318.3321082907903,1757.7761443877205,2197.2201804846504,2636.6642165815806,3076.108252678511,3515.552288775441,529.455041441534,1151.0298133089825,1772.604585176431,2394.1793570438795,3015.7541289113283,773.7627387124063,1183.7018565872675,1593.6409744621285,2003.5800923369895,2413.519210211851
.SOX,2019-07-26,1593.86,21.64273,19.02303,17.31667,18.05531350684932,LSEG,73.64412899851358,88.27650649186268,1104.6619349777036,1472.8825799702715,1841.1032249628395,2209.323869955407,2577.544514947975,2945.765159940543,1324.1475973779402,1765.5301298372535,2206.912662296567,2648.2951947558804,3089.6777272151935,3531.060259674507,530.3497467375952,1152.9748934183115,1775.6000400990279,2398.225186779744,3020.8503334604607,777.1759975830099,1188.9234583264126,1600.6709190698152,2012.418379813218,2424.165840556621
