Instrument,Date,Price,PE,Y1_PE,Y2_PE,Forward_PE,EPS,Forward_EPS,Band_10x,Band_13x,Band_16x,Band_19x,Band_22x,Band_25x,Band_fwd_10x,Band_fwd_13x,Band_fwd_16x,Band_fwd_19x,Band_fwd_22x,Band_fwd_25x,SD_minus_2,SD_minus_1,SD_mean,SD_plus_1,SD_plus_2,SD_fwd_minus_2,SD_fwd_minus_1,SD_fwd_mean,SD_fwd_plus_1,SD_fwd_plus_2
.DJI,2006-12-29,12463.14535,17.2686,15.93485,14.50803,14.515848191780822,721.7229740685407,858.5888461589792,7217.229740685407,9382.398662891028,11547.56758509665,13712.736507302274,15877.905429507895,18043.074351713516,8585.888461589791,11161.65500006673,13737.421538543667,16313.188077020604,18888.954615497543,21464.72115397448,8040.532108954609,10541.041079678775,13041.55005040294,15542.059021127108,18042.567991851272,8863.455641061566,11069.963438010403,13276.471234959243,15482.979031908082,17689.486828856916
.DJI,2007-01-05,12398.01408,17.18197,14.42649,,14.42649,721.5711632600919,859.3922762917384,7215.711632600919,9380.425122381195,11545.13861216147,13709.852101941746,15874.565591722021,18039.279081502296,8593.922762917384,11172.0995917926,13750.276420667815,16328.45324954303,18906.630078418246,21484.80690729346,8038.840823345481,10538.82382454669,13038.806825747895,15538.789826949105,18038.77282815031,8871.749677694188,11080.322228756904,13288.894779819622,15497.46733088234,17706.039881945053
.DJI,2007-01-12,12556.07558,17.3819,14.6145,,14.6145,722.364964704664,859.151909405043,7223.64964704664,9390.744541160631,11557.839435274624,13724.934329388616,15892.029223502608,18059.1241176166,8591.51909405043,11168.97482226556,13746.430550480689,16323.886278695818,18901.34200691095,21478.797735126078,8047.684363363663,10550.417599356395,13053.150835349128,15555.884071341861,18058.617307334593,8869.268302298578,11077.223128810137,13285.177955321698,15493.13278183326,17701.087608344817
.DJI,2007-01-19,12565.52883,17.27287,14.61755,,14.61755,727.4719736789542,859.6193500278774,7274.719736789542,9457.135657826404,11639.551578863267,13821.96749990013,16004.383420936992,18186.799341973856,8596.193500278774,11175.051550362406,13753.909600446039,16332.767650529671,18911.625700613302,21490.483750696934,8104.580251556076,10625.007425822372,13145.434600088669,15665.861774354966,18186.288948621263,8874.09382413462,11083.249937366254,13292.406050597889,15501.562163829525,17710.718277061154
.DJI,2007-01-26,12487.01881,16.96986,14.53366,,14.53366,735.835110601973,859.1792301457444,7358.351106019731,9565.856437825649,11773.361769631569,13980.867101437489,16188.372433243407,18395.877765049325,8591.792301457444,11169.329991894678,13746.867682331911,16324.405372769144,18901.943063206378,21479.480753643613,8197.751833142353,10747.15425088956,13296.556668636767,15845.959086383975,18395.361504131182,8869.550342036657,11077.575380766375,13285.600419496095,15493.625458225817,17701.650496955535
.DJI,2007-02-02,12653.4921,17.03922,14.78993,13.77563,14.69822616438356,742.6098201678245,860.8856577987406,7426.0982016782455,9653.927662181719,11881.757122685192,14109.586583188666,16337.41604369214,18565.245504195613,8608.856577987406,11191.513551383627,13774.170524779849,16356.827498176071,18939.484471572294,21522.141444968514,8273.227149503693,10846.10148466537,13418.975819827047,15991.850154988726,18564.724490150402,8887.16627762058,11099.57670516371,13311.987132706841,15524.397560249974,17736.8079877931
.DJI,2007-02-09,12580.83027,16.82814,14.69113,13.65538,14.57762315068493,747.6067034146376,863.0234256953535,7476.0670341463765,9718.88714439029,11961.707254634202,14204.527364878115,16447.347475122027,18690.16758536594,8630.234256953534,11219.304534039595,13808.374811125655,16397.445088211716,18986.515365297775,21575.585642383838,8328.896154972934,10919.08288260825,13509.26961024357,16099.456337878888,18689.643065514203,8909.235060609411,11127.139388467047,13345.043716324682,15562.94804418232,17780.852372039953
.DJI,2007-02-16,12767.57196,17.09517,14.90502,13.96494,14.783968602739726,746.8525881871897,863.6092447892473,7468.525881871897,9709.083646433466,11949.641410995035,14190.199175556603,16430.75694011817,18671.314704679742,8636.092447892474,11226.920182260215,13817.747916627957,16408.5756509957,18999.403385363443,21590.231119731183,8320.494749006923,10908.068740233748,13495.642731460575,16083.216722687403,18670.790713914226,8915.282636903517,11134.692475115802,13354.102313328087,15573.512151540373,17792.921989752653
.DJI,2007-02-23,12647.48368,16.93116,14.75366,13.80651,14.613533698630135,746.9945166190622,865.4637503032936,7469.945166190622,9710.928716047809,11951.912265904995,14192.895815762182,16433.87936561937,18674.862915476555,8654.637503032936,11251.028753942817,13847.420004852698,16443.81125576258,19040.20250667246,21636.59375758234,8322.075937571854,10910.141659462452,13498.20738135305,16086.273103243648,18674.338825134244,8934.42722215336,11158.602997978896,13382.778773804432,15606.95454962997,17831.130325455506
.DJI,2007-03-02,12114.09621,16.03897,14.13105,13.01976,13.945327561643836,755.2914064930603,868.6849524653277,7552.914064930603,9818.788284409784,12084.662503888965,14350.536723368146,16616.410942847328,18882.28516232651,8686.849524653277,11292.90438204926,13898.959239445243,16505.014096841227,19111.06895423721,21717.12381163319,8414.509477632622,11031.320920948838,13648.132364265055,16264.943807581272,18881.755250897488,8967.680603677947,11200.134623179574,13432.5886426812,15665.042662182826,17897.49668168445
