Instrument,Date,Price,PE,Y1_PE,Y2_PE,Forward_PE
.IXIC,2011-11-04,2686.15,15.60502,13.73642,10.81152,11.268285205479453
.IXIC,2011-11-11,2678.75,15.59339,13.71102,10.84362,11.236414520547944
.IXIC,2011-11-18,2572.5,14.93827,13.16292,10.48877,10.80380684931507
.IXIC,2011-11-25,2441.51,14.22139,12.62096,9.98913,10.248707753424657
.IXIC,2011-12-02,2626.93,16.01979,13.59311,10.70902,10.93816687671233
.IXIC,2011-12-09,2646.85,16.1266,13.57249,10.77403,10.942704301369863
.IXIC,2011-12-16,2555.33,15.55842,13.14151,10.44767,10.558375753424658
.IXIC,2011-12-23,2618.64,15.92652,13.62645,10.80216,10.864062246575344
.IXIC,2011-12-30,2605.15,15.83563,13.5935,10.77888,10.786591287671232
.IXIC,2012-01-06,2674.22,16.23802,11.12495,,11.12495
.IXIC,2012-01-13,2710.67,16.43043,11.26554,,11.26554
.IXIC,2012-01-20,2786.7,16.73267,11.55165,,11.55165
.IXIC,2012-01-27,2816.55,16.0588,11.47331,,11.47331
.IXIC,2012-02-03,2905.66,16.82717,11.85383,,11.85383
.IXIC,2012-02-10,2903.88,16.77167,11.91536,,11.91536
.IXIC,2012-02-17,2951.78,16.99204,12.07301,9.67441,11.758439508196721
.IXIC,2012-02-24,2963.75,17.07495,12.10356,9.93416,11.777557267759562
.IXIC,2012-03-02,2976.19,17.24106,12.22696,10.10634,11.867729289617486
.IXIC,2012-03-09,2988.34,17.31668,12.27983,10.18911,11.885677868852458
.IXIC,2012-03-16,3055.26,17.74999,12.70384,10.67844,12.283265136612023
.IXIC,2012-03-23,3067.92,17.77907,12.71032,10.75335,12.266526256830602
.IXIC,2012-03-30,3091.57,17.91331,12.82413,10.81011,12.328879180327869
.IXIC,2012-04-05,3080.5,17.85452,12.82775,10.81791,12.300578852459015
.IXIC,2012-04-13,3011.33,17.40246,12.51547,10.57468,11.96398868852459
.IXIC,2012-04-20,3000.45,17.26486,12.40982,10.48999,11.827576475409836
.IXIC,2012-04-27,3069.2,17.17176,12.66335,10.69771,12.029619071038251
.IXIC,2012-05-04,2956.34,16.47075,12.25112,10.3765,11.610880928961748
.IXIC,2012-05-11,2933.82,16.32254,12.17939,10.31224,11.505991639344263
.IXIC,2012-05-18,2778.79,15.56593,11.57153,9.80303,10.899886557377048
.IXIC,2012-05-25,2837.53,11.68981,11.08598,10.06964,10.68055475409836
.IXIC,2012-06-01,2747.48,11.31252,10.79653,9.8001,10.379989590163934
.IXIC,2012-06-08,2858.42,11.75713,11.2312,10.18571,10.77415519125683
.IXIC,2012-06-15,2872.8,11.81397,11.25791,10.1984,10.774472377049182
.IXIC,2012-06-22,2892.42,11.88094,11.36402,10.33209,10.873430327868853
.IXIC,2012-06-29,2935.05,12.13096,11.60564,10.54438,11.080809234972678
.IXIC,2012-07-06,2937.33,12.11432,11.63201,10.56011,11.08141655737705
.IXIC,2012-07-13,2908.47,12.00778,11.53705,10.47436,10.970862704918034
.IXIC,2012-07-20,2925.3,12.2731,11.65525,10.52109,11.029292841530054
.IXIC,2012-07-27,2958.09,12.33017,11.83327,10.61925,11.140018142076503
.IXIC,2012-08-03,2967.9,12.3332,11.99493,10.68893,11.224175901639343
.IXIC,2012-08-10,3020.86,10.40229,11.6332,10.91984,11.198557158469946
