Instrument,Date,Price,PE,Forward_PE,EPS,Forward_EPS,Band_10x,Band_13x,Band_16x,Band_19x,Band_22x,Band_25x,Band_fwd_10x,Band_fwd_13x,Band_fwd_16x,Band_fwd_19x,Band_fwd_22x,Band_fwd_25x,SD_minus_2,SD_minus_1,SD_mean,SD_plus_1,SD_plus_2,SD_fwd_minus_2,SD_fwd_minus_1,SD_fwd_mean,SD_fwd_plus_1,SD_fwd_plus_2
.DJI,2012-10-31,13096.46233,13.42296,12.47651,975.676179471592,1049.68956302684,9756.76179471592,12683.790333130697,15610.818871545473,18537.84740996025,21464.875948375025,24391.9044867898,10496.8956302684,13645.964319348921,16795.03300842944,19944.10169750996,23093.17038659048,26242.239075671,11428.402833112623,14710.879209729626,17993.355586346628,21275.831962963635,24558.308339580635,11726.039173275032,14484.678915431543,17243.31865758805,20001.958399744562,22760.59814190107
.DJI,2012-11-30,13025.58015,13.47067,12.78552,966.958595971841,1018.7759395003097,9669.58595971841,12570.461747633932,15471.337535549455,18372.213323464977,21273.0891113805,24173.964899296025,10187.759395003097,13244.087213504026,16300.415032004956,19356.742850505885,22413.070669006815,25469.398487507744,11326.291027922905,14579.438757903668,17832.586487884433,21085.734217865196,24338.88194784596,11380.704349315558,14058.101452278399,16735.498555241236,19412.895658204077,22090.29276116692
.DJI,2012-12-31,13104.14188,13.54065,12.8856,967.7631339706735,1016.9601632830446,9677.631339706735,12580.920741618755,15484.210143530776,18387.499545442795,21290.788947354817,24194.078349266838,10169.601632830447,13220.48212267958,16271.362612528714,19322.243102377848,22373.12359222698,25424.004082076117,11335.714835266634,14591.569279863192,17847.42372445975,21103.27816905631,24359.132613652866,11360.420387462917,14033.045534399667,16705.670681336414,19378.295828273167,22050.920975209912
.DJI,2013-01-31,13860.57687,14.54988,12.45589,952.6248237098863,1112.7729026187612,9526.248237098864,12384.122708228522,15241.99717935818,18099.87165048784,20957.7461216175,23815.620592747156,11127.729026187611,14466.047734043896,17804.36644190018,21142.685149756464,24481.003857612748,27819.322565469032,11158.395032330975,14363.319519982346,17568.24400763372,20773.16849528509,23978.092982936458,12430.740579567824,15355.166677801288,18279.59277603475,21204.018874268215,24128.444972501675
.DJI,2013-02-28,14054.48533,14.5068,12.52597,968.8205069346789,1122.0277016470582,9688.205069346788,12594.666590150826,15501.128110954862,18407.5896317589,21314.051152562934,24220.51267336697,11220.277016470582,14586.360121411755,17952.44322635293,21318.526331294106,24684.60943623528,28050.692541176453,11348.100178305387,14607.511952524874,17866.92372674436,21126.33550096385,24385.747275183337,12534.125560965245,15482.87376099375,18431.621961022254,21380.37016105076,24329.11836107926
.DJI,2013-03-28,14578.53735,14.89792,12.98557,978.5619301217889,1122.6721160488144,9785.619301217888,12721.305091583255,15656.990881948623,18592.676672313988,21528.362462679357,24464.048253044723,11226.721160488143,14594.737508634587,17962.75385678103,21330.770204927474,24698.786553073915,28066.80290122036,11462.204540687597,14754.389474854102,18046.57440902061,21338.759343187114,24630.944277353618,12541.324287888876,15491.766043080468,18442.20779827206,21392.649553463652,24343.091308655243
.DJI,2013-04-30,14839.7954,15.15465,13.34063,979.2238949761295,1112.3759072847383,9792.238949761295,12729.910634689684,15667.582319618072,18605.25400454646,21542.925689474847,24480.597374403238,11123.759072847384,14460.886794701599,17798.014516555813,21135.14223841003,24472.269960264242,27809.39768211846,11469.958343820173,14764.370332456432,18058.78232109269,21353.19430972895,24647.60629836521,12426.305760929696,15349.68853440843,18273.071307887163,21196.4540813659,24119.836854844634
.DJI,2013-05-31,15115.56779,15.38943,13.5889,982.2045254437622,1112.3466792749964,9822.045254437622,12768.658830768909,15715.272407100196,18661.885983431483,21608.499559762768,24555.113136094056,11123.466792749965,14460.506830574954,17797.546868399942,21134.586906224933,24471.62694404992,27808.66698187491,11504.871408623298,14809.31115985465,18113.750911086,21418.190662317356,24722.630413548708,12425.979256028379,15349.28521675018,18272.591177471983,21195.897138193788,24119.20309891559
.DJI,2013-06-28,14909.60245,15.17409,13.39525,982.5697916646072,1113.0514510740747,9825.697916646073,12773.407291639895,15721.116666633716,18668.826041627537,21616.53541662136,24564.24479161518,11130.514510740748,14469.668863962972,17808.823217185196,21147.97757040742,24487.131923629644,27826.286276851868,11509.149887078522,14814.81850682827,18120.487126578017,21426.155746327764,24731.824366077508,12433.852232968704,15359.010371289076,18284.168509609444,21209.326647929818,24134.48478625019
.DJI,2013-07-31,15499.54494,15.56628,13.93202,995.7128446873626,1112.512395187489,9957.128446873627,12944.266980935714,15931.405514997801,18918.54404905989,21905.682583121976,24892.821117184063,11125.123951874888,14462.661137437355,17800.198322999822,21137.735508562288,24475.272694124757,27812.809879687222,11663.098612650929,15012.984527002645,18362.87044135436,21712.75635570608,25062.642270057793,12427.830461708578,15351.571932621404,18275.31340353423,21199.054874447058,24122.796345359886
.DJI,2013-08-30,14810.30596,15.1703,13.3979,976.2698140445476,1105.4199508878257,9762.698140445476,12691.50758257912,15620.317024712762,18549.126466846406,21477.93590898005,24406.745351113692,11054.199508878257,14370.459361541734,17686.71921420521,21002.979066868687,24319.238919532167,27635.498772195642,11435.356262106938,14719.829808997303,18004.30335588767,21288.77690277804,24573.250449668405,12348.601056538246,15253.70320835785,18158.805360177455,21063.907511997062,23969.009663816665
.DJI,2013-09-30,15129.66835,15.41372,14.24012,981.5715057753741,1062.467756591939,9815.715057753741,12760.429575079863,15705.144092405986,18649.85860973211,21594.573127058233,24539.287644384352,10624.67756591939,13812.080835695206,16999.484105471023,20186.88737524684,23374.29064502266,26561.693914798474,11497.45664958353,14799.76672690141,18102.076804219287,21404.386881537168,24706.696958855046,11868.78385092618,14661.005362248809,17453.226873571435,20245.448384894065,23037.669896216692
.DJI,2013-10-31,15545.74659,16.07962,14.41645,966.7981326673145,1078.3338887174027,9667.981326673145,12568.375724675088,15468.770122677031,18369.164520678976,21269.55891868092,24169.953316682862,10783.338887174028,14018.340553326236,17253.342219478443,20488.343885630653,23723.34555178286,26958.34721793507,11324.411470624444,14577.019352428624,17829.627234232805,21082.23511603699,24334.84299784117,12046.023763929668,14879.942310430391,17713.860856931115,20547.77940343184,23381.697949932564
.DJI,2013-11-29,16086.4107,16.60328,15.31254,968.8694462780848,1050.5383626752975,9688.694462780848,12595.302801615102,15501.911140449356,18408.519479283612,21315.127818117864,24221.73615695212,10505.383626752975,13656.998714778869,16808.61380280476,19960.228890830655,23111.843978856545,26263.45906688244,11348.673420270905,14608.24984157515,17867.826262879396,21127.402684183642,24386.979105487884,11735.521079429624,14496.3915119977,17257.261944565773,20018.13237713385,22779.00280970192
.DJI,2013-12-31,16576.66248,17.08088,15.84683,970.4805888221215,1046.055424334078,9704.805888221215,12616.247654687579,15527.689421153944,18439.131187620307,21350.572954086674,24262.014720553037,10460.554243340779,13598.720516343014,16736.886789345248,19875.05306234748,23013.219335349717,26151.38560835195,11367.545241067832,14632.542044104699,17897.538847141568,21162.535650178437,24427.532453215303,11685.442358584829,14434.531391865608,17183.620425146386,19932.70945842717,22681.798491707945
.DJI,2014-01-31,15698.84592,15.42716,13.92654,1017.6108836623201,1127.26103684045,10176.108836623202,13228.941487610162,16281.774138597122,19334.606789584082,22387.439440571045,25440.272091558003,11272.610368404501,14654.393478925851,18036.1765894472,21417.959699968553,24799.7428104899,28181.525921011253,11919.59725013591,15343.154939141861,18766.712628147812,22190.270317153765,25613.828006159714,12592.586934352286,15555.088616321573,18517.59029829086,21480.09198026015,24442.593662229432
.DJI,2014-02-28,16321.711,16.08214,14.54216,1014.8967115072994,1122.3718484736792,10148.967115072994,13193.657249594893,16238.34738411679,19283.03751863869,22327.727653160586,25372.417787682487,11223.718484736792,14590.834030157828,17957.949575578867,21325.065120999905,24692.180666420943,28059.29621184198,11887.805295593376,15302.231670164909,18716.658044736443,22131.084419307976,25545.510793879508,12537.970011088843,15487.622647196826,18437.275283304807,21386.927919412792,24336.580555520773
.DJI,2014-03-31,16457.66372,16.01956,14.74196,1027.3480495094748,1116.3823345064022,10273.480495094747,13355.524643623172,16437.568792151596,19519.61294068002,22601.657089208446,25683.70123773687,11163.823345064022,14512.970348583229,17862.117352102436,21211.264355621643,24560.41135914085,27909.558362660056,12033.651744952394,15489.968270897254,18946.284796842112,22402.601322786973,25858.91784873183,12471.0613955486,15404.973271865958,18338.885148183315,21272.797024500676,24206.708900818034
.DJI,2014-04-30,16580.83675,16.22213,14.74004,1022.1121856377675,1124.8841081842381,10221.121856377675,13287.458413290979,16353.79497020428,19420.131527117584,22486.468084030887,25552.80464094419,11248.841081842382,14623.493406395095,17998.14573094781,21372.798055500523,24747.45038005324,28122.102704605953,11972.322419952763,15411.023880744173,18849.725341535584,22288.426802326994,25727.1282631184,12566.034361556907,15522.289349183164,18478.54433680942,21434.79932443568,24391.054312061933
.DJI,2014-05-30,16717.17478,16.40467,14.86197,1019.0497449811548,1124.8289950793874,10190.497449811548,13247.646684755013,16304.795919698478,19361.94515464194,22419.094389585407,25476.24362452887,11248.289950793875,14622.776936032036,17997.263921270198,21371.75090650836,24746.23789174652,28120.724876984685,11936.451086601952,15364.84955002433,18793.248013446708,22221.64647686909,25650.044940291464,12565.418695316903,15521.528842785925,18477.63899025495,21433.749137723975,24389.859285192997
.DJI,2014-06-30,16826.60483,16.50673,14.91261,1019.3784492749321,1128.3474073284287,10193.78449274932,13251.919840574117,16310.055188398914,19368.19053622371,22426.325884048507,25484.4612318733,11283.474073284287,14668.516295269574,18053.55851725486,21438.600739240144,24823.642961225432,28208.68518321072,11940.30130367325,15369.805629985301,18799.309956297355,22228.814282609408,25658.318608921458,12604.722734637844,15570.079455761948,18535.43617688605,21500.792898010157,24466.149619134256
.DJI,2014-07-31,16563.30482,15.8274,14.56737,1046.4956227807472,1137.0140814711235,10464.956227807472,13604.443096149715,16743.929964491956,19883.4168328342,23022.903701176438,26162.39056951868,11370.140814711234,14781.183059124605,18192.225303537976,21603.267547951345,25014.30979236472,28425.352036778087,12257.933310111805,15778.6681935557,19299.403076999595,22820.137960443495,26340.872843887388,12701.53779699419,15689.670996578665,18677.80419616314,21665.937395747616,24654.07059533209
.DJI,2014-08-29,17098.44604,16.24602,15.07652,1052.4698381511284,1134.1109248022751,10524.698381511284,13682.10789596467,16839.517410418055,19996.92692487144,23154.336439324827,26311.745953778212,11341.10924802275,14743.442022429577,18145.774796836402,21548.10757124323,24950.44034565005,28352.773120056878,12327.911179102586,15868.745170462305,19409.579161822025,22950.413153181747,26491.247144541467,12669.106752593874,15649.610302759622,18630.11385292537,21610.61740309112,24591.120953256865
.DJI,2014-09-30,17042.89616,16.17153,15.05921,1053.8827284740528,1131.725778443889,10538.827284740528,13700.475470162686,16862.123655584845,20023.771841007,23185.42002642916,26347.06821185132,11317.25778443889,14712.435119770558,18107.612455102226,21502.789790433893,24897.96712576556,28293.14446109723,12344.460809101885,15890.048200416766,19435.635591731643,22981.222983046526,26526.8103743614,12642.462380183635,15616.697639449996,18590.932898716354,21565.168157982716,24539.403417249076
.DJI,2014-10-31,17390.5164,15.98981,15.03995,1087.5999402119226,1156.2881791495317,10875.999402119225,14138.799222754993,17401.59904339076,20664.398864026527,23927.198684662297,27189.998505298063,11562.881791495318,15031.746328943913,18500.610866392508,21969.475403841105,25438.339941289698,28907.204478738295,12739.401145103959,16398.42366309672,20057.44618108948,23716.46869908224,27375.491217075,12916.847953794106,15955.63450244737,18994.421051100635,22033.2075997539,25071.994148407164
.DJI,2014-11-28,17828.23662,16.44436,15.98682,1084.1550914720913,1115.1834210931254,10841.550914720912,14094.016189137186,17346.48146355346,20598.946737969734,23851.41201238601,27103.877286802282,11151.834210931254,14497.38447421063,17842.934737490006,21188.485000769382,24534.035264048758,27879.585527328134,12699.05054525714,16346.48352683666,19993.916508416183,23641.349489995708,27288.78247157523,12457.668382847864,15388.429451244703,18319.190519641543,21249.951588038384,24180.712656435222
.DJI,2014-12-31,17823.06695,16.42497,16.02985,1085.12021330937,1111.8673568374002,10851.2021330937,14106.56277302181,17361.92341294992,20617.28405287803,23872.64469280614,27128.00533273425,11118.673568374,14454.275638886202,17789.877709398403,21125.4797799106,24461.081850422805,27796.683920935004,12710.355321751149,16361.035271636425,20011.715221521703,23662.39517140698,27313.07512129226,12420.624764683645,15342.671040664136,18264.717316644626,21186.763592625117,24108.809868605604
.DJI,2015-01-30,17164.94535,16.36264,15.79574,1049.0327569389783,1086.6819376616734,10490.327569389783,13637.425840206717,16784.524111023653,19931.62238184059,23078.720652657525,26225.818923474457,10866.819376616733,14126.865189601755,17386.911002586774,20646.956815571793,23907.002628556813,27167.048441541836,12287.65156275749,15816.92215006905,19346.192737380607,22875.463324692166,26404.733912003725,12139.279477227097,14995.137138298729,17850.99479937036,20706.852460441994,23562.710121513628
.DJI,2015-02-27,18132.70134,17.01506,16.77716,1065.6854186820383,1080.796829737572,10656.854186820383,13853.910442866498,17050.966698912613,20248.022954958727,23445.079211004842,26642.135467050957,10807.968297375719,14050.358786588435,17292.74927580115,20535.139765013868,23777.53025422658,27019.920743439296,12482.709442254274,16068.004733181117,19653.300024107957,23238.595315034803,26823.890605961642,12073.537177324664,14913.928463214388,17754.31974910411,20594.711034993838,23435.102320883558
.DJI,2015-03-31,17776.12256,15.90732,16.10211,1117.4806667622202,1103.9623105294895,11174.8066676222,14527.248667908862,17879.690668195522,21232.132668482183,24584.574668768844,27937.016669055505,11039.623105294895,14351.510036883363,17663.396968471832,20975.2839000603,24287.17083164877,27599.057763237237,13089.403520018788,16848.95404216004,20608.504564301293,24368.055086442546,28127.605608583795,12332.317815716922,15233.589211507398,18134.860607297876,21036.132003088354,23937.40339887883
.DJI,2015-04-30,17840.51647,15.89729,15.95943,1122.2363352495927,1117.8667703044532,11222.363352495926,14589.072358244704,17955.781363993483,21322.49036974226,24689.19937549104,28055.908381239817,11178.667703044532,14532.268013957892,17885.86832487125,21239.46863578461,24593.06894669797,27946.66925761133,13145.10816502085,16920.65822655157,20696.20828808229,24471.758349613014,28247.30841114373,12487.643967130969,15425.457019311574,18363.27007149218,21301.083123672786,24238.89617585339
.DJI,2015-05-29,18010.67654,16.09295,16.03982,1119.1656309129155,1122.8727342326786,11191.656309129155,14549.1532018679,17906.650094606648,21264.146987345393,24621.643880084142,27979.140772822888,11228.727342326785,14597.345545024822,17965.963747722857,21334.581950420892,24703.200153118927,28071.818355816966,13109.140036578954,16874.359299165524,20639.578561752092,24404.797824338664,28170.017086925232,12543.565385414968,15494.534375814472,18445.503366213976,21396.472356613485,24347.441347012988
.DJI,2015-06-30,17619.50856,15.54856,15.52797,1133.192305911287,1134.6949124708508,11331.923059112869,14731.49997684673,18131.07689458059,21530.65381231445,24930.23073004831,28329.807647782174,11346.949124708508,14751.033862121061,18155.118599533613,21559.203336946164,24963.288074358716,28367.37281177127,13273.43890505943,17085.848239816845,20898.257574574258,24710.666909331674,28523.076244089087,12675.630454952772,15657.66875562782,18639.70705630287,21621.745356977917,24603.783657652963
.DJI,2015-07-31,17689.85992,16.0054,15.93195,1105.2432254114235,1110.3386540881686,11052.432254114236,14368.161930348506,17683.891606582776,20999.621282817046,24315.350959051317,27631.080635285587,11103.386540881686,14434.402503146192,17765.418465410698,21096.4344276752,24427.45038993971,27758.466352204214,12946.062509603595,16664.442494850136,20382.822480096675,24101.202465343216,27819.582450589754,12403.547688800283,15321.576453026333,18239.60521725238,21157.633981478433,24075.66274570448
.DJI,2015-08-31,16528.02689,15.27502,15.13364,1082.029803561632,1092.1382357450027,10820.29803561632,14066.387446301216,17312.47685698611,20558.56626767101,23804.655678355903,27050.7450890408,10921.382357450027,14197.797064685035,17474.211771920043,20750.626479155053,24027.04118639006,27303.45589362507,12674.156377614114,16314.439233458916,19954.72208930372,23595.004945148525,27235.287800993323,12200.23155993781,15070.428661228627,17940.625762519445,20810.822863810263,23681.019965101077
.DJI,2015-09-30,16284.70338,15.02703,15.02828,1083.6940752763521,1083.6039373767323,10836.940752763521,14088.022978592577,17339.105204421634,20590.18743025069,23841.26965607975,27092.351881908802,10836.039373767324,14086.85118589752,17337.662998027718,20588.474810157913,23839.286622288113,27090.09843441831,12693.650517144995,16339.532497681763,19985.41447821853,23631.2964587553,27277.178439292064,12104.895261943015,14952.663775316614,17800.432288690212,20648.200802063817,23495.969315437414
.DJI,2015-10-30,17663.53662,16.54878,16.4877,1067.361861116046,1071.315988282174,10673.618611160458,13875.704194508597,17077.789777856735,20279.87536120487,23481.96094455301,26684.046527901148,10713.15988282174,13927.107847668261,17141.055812514784,20355.003777361304,23568.951742207828,26782.89970705435,12502.346141258999,16093.281502941047,19684.216864623093,23275.152226305145,26866.08758798719,11967.627085219878,14783.10221784946,17598.577350479045,20414.052483108633,23229.527615738214
.DJI,2015-11-30,17719.9246,16.92983,16.58252,1046.6687852152088,1068.5905761006168,10466.687852152088,13606.694207797715,16746.70056344334,19886.706919088967,23026.713274734593,26166.71963038022,10685.905761006168,13891.677489308018,17097.44921760987,20303.22094591172,23508.99267421357,26714.76440251542,12259.961616324692,15781.27907174523,19302.59652716577,22823.91398258631,26345.231438006846,11937.181617216835,14745.494222350078,17553.806827483324,20362.119432616568,23170.43203774981
.DJI,2015-12-31,17425.02867,16.27986,16.10566,1070.3426608091224,1081.9195655440385,10703.426608091224,13914.454590518591,17125.48257294596,20336.510555373326,23547.538537800694,26758.56652022806,10819.195655440384,14064.9543520725,17310.713048704616,20556.47174533673,23802.230441968848,27047.989138600962,12537.261188253122,16138.224881856986,19739.18857546085,23340.152269064714,26941.115962668577,12086.079213095605,14929.42110812231,17772.763003149015,20616.104898175723,23459.446793202427
.DJI,2016-01-29,16466.29855,16.49239,14.74787,998.4179703487487,1116.5204568524132,9984.179703487487,12979.433614533733,15974.687525579979,18969.941436626224,21965.19534767247,24960.449258718716,11165.204568524132,14514.765939081371,17864.32730963861,21213.88868019585,24563.45005075309,27913.01142131033,11694.78460276012,15053.771396344215,18412.75818992831,21771.744983512406,25130.731777096502,12472.60435462629,15406.879223781156,18341.154092936024,21275.42896209089,24209.703831245755
.DJI,2016-02-29,16516.49671,16.84196,14.89716,980.6754504820103,1108.7010349623686,9806.754504820103,12748.780856266134,15690.807207712165,18632.833559158196,21574.859910604227,24516.88626205026,11087.010349623686,14413.11345451079,17739.216559397897,21065.319664285,24391.42276917211,27717.525874059214,11486.960871303025,14786.256341526363,18085.5518117497,21384.84728197304,24684.142752196378,12385.253912529266,15298.978926997223,18212.70394146518,21126.42895593314,24040.153970401097
.DJI,2016-03-31,17685.0935,18.01785,16.1557,981.531842034427,1094.6658764398942,9815.318420344269,12759.91394644755,15704.509472550832,18649.10499865411,21593.700524757394,24538.296050860674,10946.658764398942,14230.656393718624,17514.654023038307,20798.65165235799,24082.649281677674,27366.646910997355,11496.992055675275,14799.168691903367,18101.34532813146,21403.521964359556,24705.698600587646,12228.467730752729,15105.307605602913,17982.1474804531,20858.987355303285,23735.827230153467
.DJI,2016-04-29,17773.64224,18.69839,16.56787,950.5439901510238,1072.7777463246634,9505.439901510237,12357.07187196331,15208.70384241638,18060.335812869453,20911.96778332252,23763.599753775594,10727.777463246635,13946.110702220625,17164.443941194615,20382.777180168607,23601.110419142595,26819.443658116586,11134.021572529775,14331.945492631841,17529.869412733908,20727.793332835976,23925.71725293804,11983.956324522453,14803.27303467311,17622.589744823767,20441.906454974425,23261.22316512508
.DJI,2016-05-31,17787.2019,18.95561,16.51692,938.360828271947,1076.907916245886,9383.60828271947,12198.69076753531,15013.773252351151,17828.855737166992,20643.938221982833,23459.020706798674,10769.07916245886,13999.802911196519,17230.526659934178,20461.250408671836,23691.974157409495,26922.697906147154,10991.316354687398,14148.25235082249,17305.18834695758,20462.124343092673,23619.060339227763,12030.094283776698,14860.265299131353,17690.436314486007,20520.607329840663,23350.778345195315
.DJI,2016-06-30,17929.98931,19.04646,16.61094,941.3817218527748,1079.408468756133,9413.817218527749,12237.962384086073,15062.107549644397,17886.25271520272,20710.397880761047,23534.54304631937,10794.084687561332,14032.31009382973,17270.53550009813,20508.76090636653,23746.986312634926,26985.211718903327,11026.701034034968,14193.800250328526,17360.899466622086,20527.998682915644,23695.0978992092,12058.027853588936,14894.770453319665,17731.513053050396,20568.25565278113,23404.998252511854
.DJI,2016-07-29,18432.24487,19.14454,17.34252,962.7938237220638,1062.8354397169498,9627.938237220638,12516.31970838683,15404.701179553022,18293.082650719214,21181.464121885405,24069.845593051596,10628.354397169498,13816.860716320349,17005.367035471198,20193.873354622046,23382.379673772895,26570.885992923748,11277.507736929372,14516.643885187103,17755.780033444833,20994.916181702563,24234.05232996029,11872.89122407639,14666.079026116675,17459.26682815696,20252.454630197248,23045.64243223753
.DJI,2016-08-31,18400.87958,19.06615,17.40453,965.1072492349006,1057.2465662675177,9651.072492349005,12546.394240053707,15441.715987758409,18337.03773546311,21232.359483167813,24127.681230872513,10572.465662675177,13744.205361477729,16915.945060280283,20087.684759082837,23259.42445788539,26431.16415668794,11304.605619650478,14551.524846715218,17798.444073779956,21045.3633008447,24292.282527909436,11810.45814737365,14588.9580941141,17367.458040854548,20145.957987595,22924.457934335445
.DJI,2016-09-30,18308.15337,18.94071,17.29179,966.6033306037631,1058.7772214443964,9666.03330603763,12565.84329784892,15465.65328966021,18365.463281471497,21265.273273282786,24165.083265094076,10587.772214443965,13764.103878777154,16940.435543110343,20116.767207443532,23293.09887177672,26469.43053610991,11322.129692610562,14574.082200034209,17826.034707457853,21077.987214881505,24329.93972230515,11827.5570337464,14610.079623324507,17392.602212902617,20175.124802480725,22957.647392058832
.DJI,2016-10-31,18142.4241,18.38067,16.67574,987.0382363646157,1087.9531642973564,9870.382363646157,12831.497072740005,15792.611781833852,18753.7264909277,21714.841200021547,24675.955909115393,10879.531642973563,14143.391135865633,17407.2506287577,20671.11012164977,23934.96961454184,27198.82910743391,11561.49018926448,14882.192038764635,18202.89388826479,21523.595737764947,24844.2975872651,12153.480297977516,15012.678809946408,17871.8773219153,20731.075833884195,23590.274345853086
.DJI,2016-11-30,19123.58246,19.26825,17.63692,992.4919211656484,1084.292634995226,9924.919211656485,12902.39497515343,15879.870738650374,18857.34650214732,21834.822265644263,24812.29802914121,10842.92634995226,14095.804254937939,17348.682159923617,20601.560064909296,23854.437969894974,27107.315874880653,11625.370919513301,14964.420651130042,18303.470382746782,21642.520114363524,24981.569845980262,12112.58867486951,14962.167122044135,17811.745569218758,20661.324016393384,23510.902463568007
.DJI,2016-12-30,19762.59891,19.89138,18.21797,993.5257840330836,1084.7860057953767,9935.257840330836,12915.835192430086,15896.412544529338,18876.989896628587,21857.56724872784,24838.14460082709,10847.860057953767,14102.218075339897,17356.576092726027,20610.934110112157,23865.292127498287,27119.650144884417,11637.48088137549,14980.008847380257,18322.536813385024,21665.064779389795,25007.592745394562,12118.10009989772,14968.97515165417,17819.85020341062,20670.72525516707,23521.60030692352
.DJI,2017-01-31,19864.09096,18.46354,16.50874,1075.8549530588393,1203.2469443458435,10758.549530588392,13986.11438976491,17213.67924894143,20441.244108117946,23668.808967294466,26896.373826470983,12032.469443458434,15642.210276495965,19251.951109533496,22861.691942571026,26471.43277560856,30081.173608646088,12601.828406034054,16221.33715533509,19840.845904636124,23460.354653937164,27079.863403238196,13441.42239905464,16603.619068638895,19765.81573822315,22928.012407807408,26090.20907739166
.DJI,2017-02-28,20812.24043,19.38274,17.32062,1073.7512049380018,1201.587496867895,10737.512049380019,13958.765664194023,17180.01927900803,20401.272893822035,23622.52650863604,26843.780123450044,12015.874968678949,15620.637459282634,19225.39994988632,22830.162440490003,26434.92493109369,30039.687421697374,12577.18654074084,16189.617630820207,19802.048720899573,23414.479810978937,27026.9109010583,13422.884779154612,16580.72033291574,19738.555886676862,22896.391440437994,26054.226994199118
.DJI,2017-03-31,20663.22106,19.36325,17.15481,1067.1359952487314,1204.5147139490323,10671.359952487313,13872.767938233508,17074.175923979703,20275.583909725898,23476.991895472092,26678.399881218287,12045.147139490324,15658.69128133742,19272.235423184517,22885.779565031615,26499.32370687871,30112.867848725808,12499.700503113649,16089.875982173426,19680.0514612332,23270.22694029298,26860.402419352755,13455.584601436467,16621.113036653573,19786.64147187068,22952.169907087788,26117.69834230489
.DJI,2017-04-28,20940.50941,19.92216,17.23409,1051.1164155894742,1215.0632502209285,10511.164155894741,13664.513402663164,16817.862649431587,19971.21189620001,23124.561142968432,26277.910389736855,12150.632502209284,15795.82225287207,19441.012003534855,23086.201754197642,26731.391504860425,30376.58125552321,12312.05811374807,15848.33877309079,19384.619432433512,22920.900091776235,26457.180751118958,13573.421868664593,16766.672415643316,19959.922962622037,23153.17350960076,26346.424056579483
.DJI,2017-05-31,21008.65016,19.79875,17.27792,1061.1099266367828,1215.9247270504782,10611.099266367828,13794.429046278176,16977.758826188525,20161.088606098874,23344.418386009223,26527.74816591957,12159.247270504782,15807.021451656216,19454.79563280765,23102.569813959086,26750.34399511052,30398.118176261953,12429.115260749093,15999.017181553807,19568.919102358523,23138.821023163237,26708.722943967947,13583.045391090633,16778.55994478396,19974.074498477286,23169.589052170613,26365.103605863937
.DJI,2017-06-30,21349.62786,19.90366,17.59575,1072.6483400540403,1213.3400315417077,10726.483400540403,13944.428420702525,17162.373440864645,20380.318461026767,23598.263481188886,26816.208501351008,12133.400315417077,15773.420410042201,19413.440504667324,23053.460599292448,26693.48069391757,30333.500788542693,12564.268336494806,16172.989048065017,19781.70975963523,23390.430471205444,26999.15118277565,13554.171863283578,16742.893700346183,19931.615537408787,23120.337374471394,26309.059211533997
.DJI,2017-07-31,21891.12428,20.06868,17.84634,1090.8103711853496,1226.6450308578676,10908.103711853495,14180.534825409544,17452.965938965594,20725.397052521643,23997.828166077692,27270.25927963374,12266.450308578676,15946.385401152278,19626.32049372588,23306.255586299485,26986.19067887309,30666.12577144669,12777.005935713993,16446.829336264673,20116.652736815355,23786.476137366037,27456.29953791672,13702.801466431969,16926.489546063556,20150.17762569514,23373.865705326727,26597.55378495831
.DJI,2017-08-31,21948.10227,19.98848,17.95767,1098.0375831478932,1222.213253167031,10980.375831478932,14274.48858092261,17568.60133036629,20862.71407980997,24156.826829253652,27450.93957869733,12222.132531670311,15888.772291171405,19555.412050672498,23222.05181017359,26888.691569674684,30555.331329175777,12861.660549002769,16555.798525470123,20249.93650193748,23944.07447840484,27638.21245487219,13653.294259119986,16865.335392361925,20077.376525603864,23289.417658845807,26501.458792087746
.DJI,2017-09-29,22405.08903,20.39814,18.49307,1098.3888251575877,1211.5397297474135,10983.888251575878,14279.05472704864,17574.221202521403,20869.387677994167,24164.55415346693,27459.720628939693,12115.397297474135,15750.016486716375,19384.635675958616,23019.254865200855,26653.8740544431,30288.493243685338,12865.77475744934,16561.094420652065,20256.41408385479,23951.73374705752,27647.053410260243,13534.060765576996,16718.051314216293,19902.04186285559,23086.03241149489,26270.022960134185
.DJI,2017-10-31,23377.24452,21.0286,18.78481,1111.688106673768,1244.475963291617,11116.88106673768,14451.945386758985,17787.00970678029,21122.074026801594,24457.138346822896,27792.2026668442,12444.759632916172,16178.187522791022,19911.615412665873,23645.043302540726,27378.471192415574,31111.899082290427,13021.553436642054,16761.61599540925,20501.67855417645,24241.74111294365,27981.803671710848,13901.990083313378,17172.53879734968,20443.087511385984,23713.63622542229,26984.18493945859
.DJI,2017-11-30,24272.35191,21.82619,19.83013,1112.0746181536952,1224.0137563394694,11120.746181536952,14456.970035998038,17793.193890459122,21129.417744920207,24465.64159938129,27801.86545384238,12240.137563394694,15912.178832413103,19584.22010143151,23256.26137044992,26928.302639468326,30600.343908486735,13026.080767517982,16767.44367042481,20508.80657333164,24250.16947623847,27991.532379145294,13673.407606413577,16890.180557311247,20106.95350820892,23323.726459106594,26540.49941000426
