Instrument,Date,Price,PE,Y1_PE,Y2_PE,Forward_PE
.DJI,2008-05-30,12638.32079,15.35366,13.66124,11.91247,12.939752923497267
.DJI,2008-06-06,12209.80791,14.85633,13.08169,11.33789,12.328902021857921
.DJI,2008-06-13,12307.34894,14.97149,13.17717,11.38122,12.367520409836066
.DJI,2008-06-20,11842.68564,14.43987,12.70267,10.97697,11.891685300546447
.DJI,2008-06-27,11346.51284,13.89341,12.03231,10.45755,11.26214049180328
.DJI,2008-07-04,11288.54188,9.41176,8.75,5.89474,7.2989662295081965
.DJI,2008-07-11,11100.54335,9.10504,8.8449,5.77867,7.228008224043716
.DJI,2008-07-18,11496.56969,11.55042,12.32735,7.85429,9.883054918032787
.DJI,2008-07-25,11370.69454,16.25275,12.12295,8.62391,10.143984754098362
.DJI,2008-08-01,11326.3207,18.31319,13.71605,10.00901,11.548545737704917
.DJI,2008-08-08,11734.31577,17.71978,13.32645,9.77273,11.180624535519126
.DJI,2008-08-15,11659.89799,13.90741,12.77353,11.05889,11.705393606557376
.DJI,2008-08-22,11628.06281,13.89491,12.78534,11.01951,11.651542049180328
.DJI,2008-08-29,11543.54897,13.76993,12.72166,10.99571,11.580458087431694
.DJI,2008-09-05,11220.96337,13.35461,12.15873,10.70094,11.166954836065573
.DJI,2008-09-12,11421.98907,13.694,12.48535,10.87982,11.362356338797815
.DJI,2008-09-19,11388.44408,13.7082,12.52243,11.12351,11.517195136612022
.DJI,2008-09-26,11143.12874,13.56459,12.45509,11.20052,11.529587540983606
.DJI,2008-10-03,10325.38454,12.57276,11.60875,10.53089,10.792992568306012
.DJI,2008-10-10,8451.191603,10.39017,9.7149,8.82013,9.020597595628416
.DJI,2008-10-17,8852.218394,10.92202,10.21558,9.4609,9.615547540983608
.DJI,2008-10-24,8378.951027,10.39069,9.80053,9.27718,9.374414426229508
.DJI,2008-10-31,9325.007874,11.17814,10.96068,10.39781,10.491621666666667
.DJI,2008-11-07,8943.813391,10.75164,10.52811,10.36757,10.391256229508196
.DJI,2008-11-14,8497.307693,10.23563,10.06743,9.9963,10.00543418032787
.DJI,2008-11-21,8046.421364,9.75577,9.59757,9.62473,9.62176169398907
.DJI,2008-11-28,8829.040877,10.64597,10.518,10.65302,10.64084606557377
.DJI,2008-12-05,8635.417018,10.42653,10.36721,10.51117,10.500943333333332
.DJI,2008-12-12,8629.682375,10.42099,10.42213,10.83013,10.808949672131149
.DJI,2008-12-19,8579.106007,10.36051,10.4075,11.00413,10.984568360655738
.DJI,2008-12-26,8515.547044,10.29382,10.35871,11.09484,11.084783579234973
.DJI,2009-01-02,9034.691557,10.92364,11.81763,,11.81763
.DJI,2009-01-09,8599.177259,10.39211,11.54237,,11.54237
.DJI,2009-01-16,8281.223147,10.41501,11.22098,,11.22098
.DJI,2009-01-23,8077.563663,10.01489,11.22729,,11.22729
.DJI,2009-01-30,8000.862809,10.48588,11.70816,9.92041,11.561221643835616
.DJI,2009-02-06,8280.585965,10.7484,12.36758,10.41704,12.16985402739726
.DJI,2009-02-13,7850.40807,10.20413,11.75708,9.96414,11.540944767123289
.DJI,2009-02-20,7365.671417,9.59562,11.11988,9.46934,10.889256602739726
.DJI,2009-02-27,7062.93004,9.24239,10.71467,9.16404,10.468268520547946
.DJI,2009-03-06,6626.937854,8.78569,10.09875,8.613,9.834164383561644
.DJI,2009-03-13,7223.977939,9.55777,11.09098,9.53431,10.783910849315069
.DJI,2009-03-20,7278.377402,9.61676,11.30268,9.74957,10.966527424657535
.DJI,2009-03-27,7776.176299,10.27403,12.07021,10.45736,11.690196027397258
.DJI,2009-04-03,8017.588852,10.60981,12.47399,10.82013,12.052595534246576
.DJI,2009-04-10,8083.377954,10.63343,12.71842,11.17802,12.296392602739726
.DJI,2009-04-17,8131.325944,10.75234,12.99973,11.28925,12.498301616438356
.DJI,2009-04-24,8076.289298,11.47189,13.01562,11.28724,12.47579720547945
.DJI,2009-05-01,8212.407428,11.82047,13.23831,11.55038,12.678749643835616
.DJI,2009-05-08,8574.645729,12.07322,13.86381,12.07863,13.237774273972603
.DJI,2009-05-15,8268.638791,11.65849,13.36676,11.60511,12.715190821917808
.DJI,2009-05-22,8277.320404,11.65443,13.38265,11.5755,12.679594383561646
.DJI,2009-05-29,8500.33431,11.97577,13.70168,11.89758,12.965211780821917
.DJI,2009-06-05,8763.132303,11.46335,9.94863,9.24314,9.647105506849314
.DJI,2009-06-12,8799.257099,11.37146,9.86888,9.15508,9.550114520547945
.DJI,2009-06-19,8539.733013,9.64443,8.25098,8.01524,8.141183287671232
.DJI,2009-06-26,8438.387119,11.82327,13.25032,11.60686,12.453354465753424
.DJI,2009-07-03,8280.737951,11.60985,13.02046,11.38101,12.193997534246575
.DJI,2009-07-10,8146.516991,11.42552,12.78153,11.0272,11.863510739726028
.DJI,2009-07-17,8743.936298,12.37297,13.48851,11.70551,12.521293561643837
.DJI,2009-07-24,9093.243324,13.48565,13.88777,12.11742,12.893463835616437
.DJI,2009-07-31,9171.614459,13.93853,14.02204,12.36027,13.056847561643835
.DJI,2009-08-07,9370.074054,14.7099,14.39496,12.59324,13.313928
.DJI,2009-08-14,9321.403841,14.66913,14.30288,12.51072,13.193213808219177
.DJI,2009-08-21,9505.957661,14.98409,14.60702,12.71895,13.401758876712329
.DJI,2009-08-28,9544.198543,15.0457,14.70964,12.75265,13.42285205479452
.DJI,2009-09-04,9441.265577,14.88566,14.82839,12.61757,13.33230084931507
.DJI,2009-09-11,9605.414183,15.13697,15.12172,12.81663,13.51762997260274
.DJI,2009-09-18,9820.197949,15.46606,15.45937,13.09544,13.768998136986301
.DJI,2009-09-25,9665.193901,15.23107,15.22046,12.86512,13.491059671232875
.DJI,2009-10-02,9487.668544,14.95155,14.90619,12.63594,13.195727671232877
.DJI,2009-10-09,9864.93827,15.53513,15.5136,13.15463,13.691053315068492
.DJI,2009-10-16,9995.90951,15.61704,15.71196,13.30903,13.80936610958904
.DJI,2009-10-23,9972.179003,15.31427,15.42675,13.02434,13.478494219178083
.DJI,2009-10-30,9712.730492,15.69857,14.94443,12.60086,12.9989458630137
.DJI,2009-11-06,10023.41876,16.1641,15.34136,12.95998,13.31881808219178
.DJI,2009-11-13,10270.47299,16.55573,15.77113,13.24536,13.57751605479452
.DJI,2009-11-20,10318.16073,16.624,15.73671,13.294,13.568386602739727
.DJI,2009-11-27,10309.92307,16.64474,15.84067,13.25728,13.497924547945205
.DJI,2009-12-04,10388.89881,16.74584,15.8608,13.34337,13.529590849315069
.DJI,2009-12-11,10471.50214,16.85961,15.98524,13.43662,13.576270410958905
.DJI,2009-12-18,10328.89237,16.63667,15.78702,13.22428,13.315555671232877
.DJI,2009-12-25,10520.09677,16.90766,16.06403,13.47562,13.51816920547945
.DJI,2010-01-01,10428.04659,16.79196,13.35927,,13.35927
.DJI,2010-01-08,10618.19295,16.99222,13.58798,,13.58798
.DJI,2010-01-15,10609.65299,16.67773,13.50333,,13.50333
.DJI,2010-01-22,10172.98142,15.69343,12.911,,12.911
